date,PM10,PM2.5,PM1,TSP,wd,ws,temp,site,code
1263610800.0,3.0,1.0,0.0,2.0,,,,Anglesey Brynteg,1
1263614400.0,4.0,1.0,0.0,3.0,,,,Anglesey Brynteg,1
1263618000.0,3.0,1.0,0.0,2.0,,,,Anglesey Brynteg,1
1263621600.0,4.0,2.0,0.0,3.0,,,,Anglesey Brynteg,1
1263625200.0,4.0,2.0,0.0,3.0,,,,Anglesey Brynteg,1
1263628800.0,7.0,2.0,0.0,5.0,,,,Anglesey Brynteg,1
1263632400.0,16.0,6.0,1.0,13.0,,,,Anglesey Brynteg,1
1263636000.0,36.0,11.0,2.0,31.0,,,,Anglesey Brynteg,1
1263639600.0,61.0,19.0,3.0,53.0,,,,Anglesey Brynteg,1
1263643200.0,99.0,29.0,6.0,87.0,,,,Anglesey Brynteg,1
1263646800.0,111.0,32.0,6.0,99.0,,,,Anglesey Brynteg,1
1263650400.0,104.0,29.0,5.0,91.0,,,,Anglesey Brynteg,1
1263654000.0,86.0,25.0,5.0,77.0,,,,Anglesey Brynteg,1
1263657600.0,118.0,21.0,5.0,110.0,,,,Anglesey Brynteg,1
1263661200.0,117.0,20.0,5.0,110.0,,,,Anglesey Brynteg,1
1263664800.0,94.0,10.0,4.0,182.0,,,,Anglesey Brynteg,1
1263668400.0,64.0,8.0,3.0,101.0,,,,Anglesey Brynteg,1
1263672000.0,68.0,5.0,2.0,131.0,,,,Anglesey Brynteg,1
1263675600.0,42.0,9.0,3.0,38.0,,,,Anglesey Brynteg,1
1263679200.0,40.0,11.0,3.0,35.0,,,,Anglesey Brynteg,1
1263682800.0,31.0,11.0,2.0,27.0,,,,Anglesey Brynteg,1
1263686400.0,31.0,9.0,2.0,28.0,,,,Anglesey Brynteg,1
1263690000.0,27.0,9.0,2.0,23.0,,,,Anglesey Brynteg,1
1263693600.0,23.0,8.0,2.0,20.0,,,,Anglesey Brynteg,1
1263697200.0,25.0,9.0,2.0,21.0,,,,Anglesey Brynteg,1
1263700800.0,30.0,13.0,2.0,26.0,,,,Anglesey Brynteg,1
1263704400.0,34.0,14.0,2.0,28.0,,,,Anglesey Brynteg,1
1263708000.0,38.0,15.0,3.0,32.0,,,,Anglesey Brynteg,1
1263711600.0,40.0,15.0,3.0,34.0,,,,Anglesey Brynteg,1
1263715200.0,47.0,15.0,3.0,40.0,,,,Anglesey Brynteg,1
1263718800.0,53.0,16.0,3.0,46.0,,,,Anglesey Brynteg,1
1263722400.0,49.0,19.0,3.0,42.0,,,,Anglesey Brynteg,1
1263726000.0,43.0,18.0,3.0,36.0,,,,Anglesey Brynteg,1
1263729600.0,35.0,16.0,3.0,29.0,,,,Anglesey Brynteg,1
1263733200.0,34.0,15.0,3.0,28.0,,,,Anglesey Brynteg,1
1263736800.0,35.0,15.0,3.0,30.0,,,,Anglesey Brynteg,1
1263740400.0,38.0,15.0,3.0,33.0,,,,Anglesey Brynteg,1
1263744000.0,52.0,15.0,3.0,46.0,,,,Anglesey Brynteg,1
1263747600.0,77.0,15.0,3.0,68.0,,,,Anglesey Brynteg,1
1263751200.0,60.0,14.0,3.0,52.0,,,,Anglesey Brynteg,1
1263754800.0,44.0,13.0,3.0,37.0,,,,Anglesey Brynteg,1
1263758400.0,47.0,14.0,3.0,40.0,,,,Anglesey Brynteg,1
1263762000.0,46.0,13.0,3.0,38.0,,,,Anglesey Brynteg,1
1263765600.0,49.0,12.0,2.0,42.0,,,,Anglesey Brynteg,1
1263769200.0,52.0,12.0,2.0,45.0,,,,Anglesey Brynteg,1
1263772800.0,49.0,13.0,2.0,41.0,,,,Anglesey Brynteg,1
1263776400.0,53.0,14.0,3.0,45.0,,,,Anglesey Brynteg,1
1263780000.0,61.0,15.0,3.0,53.0,,,,Anglesey Brynteg,1
1263783600.0,61.0,14.0,2.0,52.0,,,,Anglesey Brynteg,1
1263787200.0,59.0,14.0,3.0,50.0,,,,Anglesey Brynteg,1
1263790800.0,65.0,15.0,3.0,56.0,,,,Anglesey Brynteg,1
1263794400.0,74.0,15.0,3.0,65.0,,,,Anglesey Brynteg,1
1263798000.0,69.0,14.0,3.0,60.0,,,,Anglesey Brynteg,1
1263801600.0,56.0,13.0,3.0,48.0,,,,Anglesey Brynteg,1
1263805200.0,51.0,12.0,3.0,43.0,,,,Anglesey Brynteg,1
1263808800.0,48.0,14.0,3.0,41.0,,,,Anglesey Brynteg,1
1263812400.0,42.0,13.0,3.0,36.0,,,,Anglesey Brynteg,1
1263816000.0,20.0,5.0,1.0,19.0,,,,Anglesey Brynteg,1
1263819600.0,21.0,3.0,1.0,29.0,,,,Anglesey Brynteg,1
1263823200.0,14.0,2.0,1.0,18.0,,,,Anglesey Brynteg,1
1263826800.0,38.0,7.0,2.0,36.0,,,,Anglesey Brynteg,1
1263830400.0,39.0,8.0,2.0,35.0,,,,Anglesey Brynteg,1
1263834000.0,22.0,3.0,1.0,32.0,,,,Anglesey Brynteg,1
1263837600.0,35.0,6.0,2.0,32.0,,,,Anglesey Brynteg,1
1263841200.0,31.0,6.0,1.0,28.0,,,,Anglesey Brynteg,1
1263844800.0,20.0,4.0,1.0,17.0,,,,Anglesey Brynteg,1
1263848400.0,16.0,4.0,1.0,15.0,,,,Anglesey Brynteg,1
1263852000.0,43.0,3.0,1.0,72.0,,,,Anglesey Brynteg,1
1263855600.0,59.0,2.0,1.0,109.0,,,,Anglesey Brynteg,1
1263859200.0,,1.0,1.0,160.0,,,,Anglesey Brynteg,1
1263862800.0,16.0,3.0,1.0,14.0,,,,Anglesey Brynteg,1
1263866400.0,18.0,2.0,1.0,22.0,,,,Anglesey Brynteg,1
1263870000.0,16.0,5.0,1.0,14.0,,,,Anglesey Brynteg,1
1263873600.0,13.0,6.0,1.0,11.0,,,,Anglesey Brynteg,1
1263877200.0,12.0,6.0,1.0,10.0,,,,Anglesey Brynteg,1
1263880800.0,9.0,4.0,1.0,8.0,,,,Anglesey Brynteg,1
1263884400.0,10.0,6.0,1.0,9.0,,,,Anglesey Brynteg,1
1263888000.0,8.0,4.0,1.0,7.0,,,,Anglesey Brynteg,1
1263891600.0,9.0,5.0,1.0,8.0,,,,Anglesey Brynteg,1
1263895200.0,12.0,5.0,1.0,11.0,,,,Anglesey Brynteg,1
1263898800.0,10.0,4.0,1.0,11.0,,,,Anglesey Brynteg,1
1263902400.0,10.0,3.0,1.0,11.0,,,,Anglesey Brynteg,1
1263906000.0,21.0,3.0,1.0,25.0,,,,Anglesey Brynteg,1
1263909600.0,8.0,3.0,1.0,7.0,,,,Anglesey Brynteg,1
1263913200.0,8.0,4.0,1.0,7.0,,,,Anglesey Brynteg,1
1263916800.0,9.0,4.0,1.0,8.0,,,,Anglesey Brynteg,1
1263920400.0,10.0,5.0,1.0,9.0,,,,Anglesey Brynteg,1
1263924000.0,12.0,6.0,2.0,9.0,,,,Anglesey Brynteg,1
1263927600.0,10.0,5.0,2.0,9.0,,,,Anglesey Brynteg,1
1263931200.0,9.0,5.0,2.0,8.0,,,,Anglesey Brynteg,1
1263934800.0,9.0,5.0,1.0,7.0,,,,Anglesey Brynteg,1
1263938400.0,10.0,6.0,2.0,8.0,,,,Anglesey Brynteg,1
1263942000.0,9.0,5.0,2.0,8.0,,,,Anglesey Brynteg,1
1263945600.0,9.0,5.0,2.0,8.0,,,,Anglesey Brynteg,1
1263949200.0,9.0,5.0,2.0,8.0,,,,Anglesey Brynteg,1
1263952800.0,9.0,5.0,2.0,8.0,,,,Anglesey Brynteg,1
1263956400.0,9.0,5.0,2.0,8.0,,,,Anglesey Brynteg,1
1263960000.0,7.0,3.0,1.0,5.0,,,,Anglesey Brynteg,1
1263963600.0,4.0,2.0,1.0,3.0,,,,Anglesey Brynteg,1
1263967200.0,7.0,2.0,1.0,6.0,,,,Anglesey Brynteg,1
1263970800.0,4.0,1.0,0.0,4.0,,,,Anglesey Brynteg,1
1263974400.0,3.0,1.0,0.0,3.0,,,,Anglesey Brynteg,1
1263978000.0,3.0,1.0,0.0,3.0,,,,Anglesey Brynteg,1
1263981600.0,3.0,0.0,0.0,2.0,,,,Anglesey Brynteg,1
1263985200.0,3.0,0.0,0.0,2.0,,,,Anglesey Brynteg,1
1263988800.0,3.0,0.0,0.0,3.0,,,,Anglesey Brynteg,1
1263992400.0,3.0,0.0,0.0,4.0,,,,Anglesey Brynteg,1
1263996000.0,3.0,1.0,0.0,3.0,,,,Anglesey Brynteg,1
1263999600.0,3.0,1.0,0.0,3.0,,,,Anglesey Brynteg,1
1264003200.0,3.0,1.0,0.0,3.0,,,,Anglesey Brynteg,1
1264006800.0,5.0,3.0,1.0,6.0,,,,Anglesey Brynteg,1
1264010400.0,5.0,2.0,1.0,5.0,,,,Anglesey Brynteg,1
1264014000.0,4.0,2.0,1.0,4.0,,,,Anglesey Brynteg,1
1264017600.0,5.0,2.0,1.0,5.0,,,,Anglesey Brynteg,1
1264021200.0,4.0,2.0,1.0,4.0,,,,Anglesey Brynteg,1
1264024800.0,7.0,3.0,2.0,6.0,,,,Anglesey Brynteg,1
1264028400.0,5.0,2.0,2.0,5.0,,,,Anglesey Brynteg,1
1264032000.0,4.0,2.0,1.0,4.0,,,,Anglesey Brynteg,1
1264035600.0,3.0,2.0,1.0,3.0,,,,Anglesey Brynteg,1
1264039200.0,3.0,1.0,1.0,3.0,,,,Anglesey Brynteg,1
1264042800.0,4.0,2.0,1.0,4.0,,,,Anglesey Brynteg,1
1264046400.0,7.0,3.0,1.0,6.0,,,,Anglesey Brynteg,1
1264050000.0,8.0,3.0,1.0,7.0,,,,Anglesey Brynteg,1
1264053600.0,7.0,3.0,1.0,6.0,,,,Anglesey Brynteg,1
1264057200.0,,,,,,,,Anglesey Brynteg,1
1264060800.0,,,,,,,,Anglesey Brynteg,1
1264064400.0,,,,,,,,Anglesey Brynteg,1
1264068000.0,,,,,,,,Anglesey Brynteg,1
1264071600.0,,,,,,,,Anglesey Brynteg,1
1264075200.0,,,,,,,,Anglesey Brynteg,1
1264078800.0,,,,,,,,Anglesey Brynteg,1
1264082400.0,,,,,,,,Anglesey Brynteg,1
1264086000.0,,,,,,,,Anglesey Brynteg,1
1264089600.0,,,,,,,,Anglesey Brynteg,1
1264093200.0,,,,,,,,Anglesey Brynteg,1
1264096800.0,,,,,,,,Anglesey Brynteg,1
1264100400.0,,,,,,,,Anglesey Brynteg,1
1264104000.0,,,,,,,,Anglesey Brynteg,1
1264107600.0,,,,,,,,Anglesey Brynteg,1
1264111200.0,,,,,,,,Anglesey Brynteg,1
1264114800.0,,,,,,,,Anglesey Brynteg,1
1264118400.0,,,,,,,,Anglesey Brynteg,1
1264122000.0,,,,,,,,Anglesey Brynteg,1
1264125600.0,,,,,,,,Anglesey Brynteg,1
1264129200.0,,,,,,,,Anglesey Brynteg,1
1264132800.0,,,,,,,,Anglesey Brynteg,1
1264136400.0,,,,,,,,Anglesey Brynteg,1
1264140000.0,,,,,,,,Anglesey Brynteg,1
1264143600.0,,,,,,,,Anglesey Brynteg,1
1264147200.0,,,,,,,,Anglesey Brynteg,1
1264150800.0,,,,,,,,Anglesey Brynteg,1
1264154400.0,,,,,,,,Anglesey Brynteg,1
1264158000.0,,,,,,,,Anglesey Brynteg,1
1264161600.0,,,,,,,,Anglesey Brynteg,1
1264165200.0,,,,,,,,Anglesey Brynteg,1
1264168800.0,,,,,,,,Anglesey Brynteg,1
1264172400.0,,,,,,,,Anglesey Brynteg,1
1264176000.0,,,,,,,,Anglesey Brynteg,1
1264179600.0,,,,,,,,Anglesey Brynteg,1
1264183200.0,,,,,,,,Anglesey Brynteg,1
1264186800.0,,,,,,,,Anglesey Brynteg,1
1264190400.0,,,,,,,,Anglesey Brynteg,1
1264194000.0,,,,,,,,Anglesey Brynteg,1
1264197600.0,,,,,,,,Anglesey Brynteg,1
1264201200.0,,,,,,,,Anglesey Brynteg,1
1264204800.0,,,,,,,,Anglesey Brynteg,1
1264208400.0,,,,,,,,Anglesey Brynteg,1
1264212000.0,,,,,,,,Anglesey Brynteg,1
1264215600.0,,,,,,,,Anglesey Brynteg,1
1264219200.0,,,,,,,,Anglesey Brynteg,1
1264222800.0,,,,,,,,Anglesey Brynteg,1
1264226400.0,,,,,,,,Anglesey Brynteg,1
1264230000.0,,,,,,,,Anglesey Brynteg,1
1264233600.0,,,,,,,,Anglesey Brynteg,1
1264237200.0,,,,,,,,Anglesey Brynteg,1
1264240800.0,,,,,,,,Anglesey Brynteg,1
1264244400.0,,,,,,,,Anglesey Brynteg,1
1264248000.0,,,,,,,,Anglesey Brynteg,1
1264251600.0,,,,,,,,Anglesey Brynteg,1
1264255200.0,,,,,,,,Anglesey Brynteg,1
1264258800.0,,,,,,,,Anglesey Brynteg,1
1264262400.0,,,,,,,,Anglesey Brynteg,1
1264266000.0,,,,,,,,Anglesey Brynteg,1
1264269600.0,,,,,,,,Anglesey Brynteg,1
1264273200.0,,,,,,,,Anglesey Brynteg,1
1264276800.0,,,,,,,,Anglesey Brynteg,1
1264280400.0,,,,,,,,Anglesey Brynteg,1
1264284000.0,,,,,,,,Anglesey Brynteg,1
1264287600.0,,,,,,,,Anglesey Brynteg,1
1264291200.0,,,,,,,,Anglesey Brynteg,1
1264294800.0,,,,,,,,Anglesey Brynteg,1
1264298400.0,,,,,,,,Anglesey Brynteg,1
1264302000.0,,,,,,,,Anglesey Brynteg,1
1264305600.0,,,,,,,,Anglesey Brynteg,1
1264309200.0,,,,,,,,Anglesey Brynteg,1
1264312800.0,,,,,,,,Anglesey Brynteg,1
1264316400.0,,,,,,,,Anglesey Brynteg,1
1264320000.0,,,,,,,,Anglesey Brynteg,1
1264323600.0,,,,,,,,Anglesey Brynteg,1
1264327200.0,,,,,,,,Anglesey Brynteg,1
1264330800.0,,,,,,,,Anglesey Brynteg,1
1264334400.0,,,,,,,,Anglesey Brynteg,1
1264338000.0,,,,,,,,Anglesey Brynteg,1
1264341600.0,,,,,,,,Anglesey Brynteg,1
1264345200.0,,,,,,,,Anglesey Brynteg,1
1264348800.0,,,,,,,,Anglesey Brynteg,1
1264352400.0,,,,,,,,Anglesey Brynteg,1
1264356000.0,,,,,,,,Anglesey Brynteg,1
1264359600.0,,,,,,,,Anglesey Brynteg,1
1264363200.0,,,,,,,,Anglesey Brynteg,1
1264366800.0,,,,,,,,Anglesey Brynteg,1
1264370400.0,,,,,,,,Anglesey Brynteg,1
1264374000.0,,,,,,,,Anglesey Brynteg,1
1264377600.0,,,,,,,,Anglesey Brynteg,1
1264381200.0,,,,,,,,Anglesey Brynteg,1
1264384800.0,,,,,,,,Anglesey Brynteg,1
1264388400.0,,,,,,,,Anglesey Brynteg,1
1264392000.0,,,,,,,,Anglesey Brynteg,1
1264395600.0,,,,,,,,Anglesey Brynteg,1
1264399200.0,,,,,,,,Anglesey Brynteg,1
1264402800.0,,,,,,,,Anglesey Brynteg,1
1264406400.0,,,,,,,,Anglesey Brynteg,1
1264410000.0,,,,,,,,Anglesey Brynteg,1
1264413600.0,,,,,,,,Anglesey Brynteg,1
1264417200.0,,,,,,,,Anglesey Brynteg,1
1264420800.0,,,,,,,,Anglesey Brynteg,1
1264424400.0,,,,,,,,Anglesey Brynteg,1
1264428000.0,,,,,,,,Anglesey Brynteg,1
1264431600.0,,,,,,,,Anglesey Brynteg,1
1264435200.0,,,,,,,,Anglesey Brynteg,1
1264438800.0,,,,,,,,Anglesey Brynteg,1
1264442400.0,,,,,,,,Anglesey Brynteg,1
1264446000.0,,,,,,,,Anglesey Brynteg,1
1264449600.0,,,,,,,,Anglesey Brynteg,1
1264453200.0,,,,,,,,Anglesey Brynteg,1
1264456800.0,,,,,,,,Anglesey Brynteg,1
1264460400.0,,,,,,,,Anglesey Brynteg,1
1264464000.0,,,,,,,,Anglesey Brynteg,1
1264467600.0,,,,,,,,Anglesey Brynteg,1
1264471200.0,,,,,,,,Anglesey Brynteg,1
1264474800.0,,,,,,,,Anglesey Brynteg,1
1264478400.0,,,,,,,,Anglesey Brynteg,1
1264482000.0,,,,,,,,Anglesey Brynteg,1
1264485600.0,,,,,,,,Anglesey Brynteg,1
1264489200.0,,,,,,,,Anglesey Brynteg,1
1264492800.0,,,,,,,,Anglesey Brynteg,1
1264496400.0,,,,,,,,Anglesey Brynteg,1
1264500000.0,,,,,,,,Anglesey Brynteg,1
1264503600.0,,,,,,,,Anglesey Brynteg,1
1264507200.0,,,,,,,,Anglesey Brynteg,1
1264510800.0,,,,,,,,Anglesey Brynteg,1
1264514400.0,,,,,,,,Anglesey Brynteg,1
1264518000.0,,,,,,,,Anglesey Brynteg,1
1264521600.0,,,,,,,,Anglesey Brynteg,1
1264525200.0,,,,,,,,Anglesey Brynteg,1
1264528800.0,,,,,,,,Anglesey Brynteg,1
1264532400.0,,,,,,,,Anglesey Brynteg,1
1264536000.0,,,,,,,,Anglesey Brynteg,1
1264539600.0,,,,,,,,Anglesey Brynteg,1
1264543200.0,,,,,,,,Anglesey Brynteg,1
1264546800.0,,,,,,,,Anglesey Brynteg,1
1264550400.0,,,,,,,,Anglesey Brynteg,1
1264554000.0,,,,,,,,Anglesey Brynteg,1
1264557600.0,,,,,,,,Anglesey Brynteg,1
1264561200.0,,,,,,,,Anglesey Brynteg,1
1264564800.0,,,,,,,,Anglesey Brynteg,1
1264568400.0,,,,,,,,Anglesey Brynteg,1
1264572000.0,,,,,,,,Anglesey Brynteg,1
1264575600.0,,,,,,,,Anglesey Brynteg,1
1264579200.0,,,,,,,,Anglesey Brynteg,1
1264582800.0,,,,,,,,Anglesey Brynteg,1
1264586400.0,,,,,,,,Anglesey Brynteg,1
1264590000.0,,,,,,,,Anglesey Brynteg,1
1264593600.0,,,,,,,,Anglesey Brynteg,1
1264597200.0,,,,,,,,Anglesey Brynteg,1
1264600800.0,,,,,,,,Anglesey Brynteg,1
1264604400.0,,,,,,,,Anglesey Brynteg,1
1264608000.0,,,,,,,,Anglesey Brynteg,1
1264611600.0,,,,,,,,Anglesey Brynteg,1
1264615200.0,,,,,,,,Anglesey Brynteg,1
1264618800.0,,,,,,,,Anglesey Brynteg,1
1264622400.0,,,,,,,,Anglesey Brynteg,1
1264626000.0,,,,,,,,Anglesey Brynteg,1
1264629600.0,,,,,,,,Anglesey Brynteg,1
1264633200.0,,,,,,,,Anglesey Brynteg,1
1264636800.0,,,,,,,,Anglesey Brynteg,1
1264640400.0,,,,,,,,Anglesey Brynteg,1
1264644000.0,,,,,,,,Anglesey Brynteg,1
1264647600.0,,,,,,,,Anglesey Brynteg,1
1264651200.0,,,,,,,,Anglesey Brynteg,1
1264654800.0,,,,,,,,Anglesey Brynteg,1
1264658400.0,,,,,,,,Anglesey Brynteg,1
1264662000.0,,,,,,,,Anglesey Brynteg,1
1264665600.0,,,,,,,,Anglesey Brynteg,1
1264669200.0,,,,,,,,Anglesey Brynteg,1
1264672800.0,,,,,,,,Anglesey Brynteg,1
1264676400.0,,,,,,,,Anglesey Brynteg,1
1264680000.0,,,,,,,,Anglesey Brynteg,1
1264683600.0,,,,,,,,Anglesey Brynteg,1
1264687200.0,,,,,,,,Anglesey Brynteg,1
1264690800.0,,,,,,,,Anglesey Brynteg,1
1264694400.0,,,,,,,,Anglesey Brynteg,1
1264698000.0,,,,,,,,Anglesey Brynteg,1
1264701600.0,,,,,,,,Anglesey Brynteg,1
1264705200.0,,,,,,,,Anglesey Brynteg,1
1264708800.0,,,,,,,,Anglesey Brynteg,1
1264712400.0,,,,,,,,Anglesey Brynteg,1
1264716000.0,,,,,,,,Anglesey Brynteg,1
1264719600.0,,,,,,,,Anglesey Brynteg,1
1264723200.0,,,,,,,,Anglesey Brynteg,1
1264726800.0,,,,,,,,Anglesey Brynteg,1
1264730400.0,,,,,,,,Anglesey Brynteg,1
1264734000.0,,,,,,,,Anglesey Brynteg,1
1264737600.0,,,,,,,,Anglesey Brynteg,1
1264741200.0,,,,,,,,Anglesey Brynteg,1
1264744800.0,,,,,,,,Anglesey Brynteg,1
1264748400.0,,,,,,,,Anglesey Brynteg,1
1264752000.0,,,,,,,,Anglesey Brynteg,1
1264755600.0,,,,,,,,Anglesey Brynteg,1
1264759200.0,,,,,,,,Anglesey Brynteg,1
1264762800.0,,,,,,,,Anglesey Brynteg,1
1264766400.0,,,,,,,,Anglesey Brynteg,1
1264770000.0,,,,,,,,Anglesey Brynteg,1
1264773600.0,,,,,,,,Anglesey Brynteg,1
1264777200.0,,,,,,,,Anglesey Brynteg,1
1264780800.0,,,,,,,,Anglesey Brynteg,1
1264784400.0,,,,,,,,Anglesey Brynteg,1
1264788000.0,,,,,,,,Anglesey Brynteg,1
1264791600.0,,,,,,,,Anglesey Brynteg,1
1264795200.0,,,,,,,,Anglesey Brynteg,1
1264798800.0,,,,,,,,Anglesey Brynteg,1
1264802400.0,,,,,,,,Anglesey Brynteg,1
1264806000.0,,,,,,,,Anglesey Brynteg,1
1264809600.0,,,,,,,,Anglesey Brynteg,1
1264813200.0,,,,,,,,Anglesey Brynteg,1
1264816800.0,,,,,,,,Anglesey Brynteg,1
1264820400.0,,,,,,,,Anglesey Brynteg,1
1264824000.0,,,,,,,,Anglesey Brynteg,1
1264827600.0,,,,,,,,Anglesey Brynteg,1
1264831200.0,,,,,,,,Anglesey Brynteg,1
1264834800.0,,,,,,,,Anglesey Brynteg,1
1264838400.0,,,,,,,,Anglesey Brynteg,1
1264842000.0,,,,,,,,Anglesey Brynteg,1
1264845600.0,,,,,,,,Anglesey Brynteg,1
1264849200.0,,,,,,,,Anglesey Brynteg,1
1264852800.0,,,,,,,,Anglesey Brynteg,1
1264856400.0,,,,,,,,Anglesey Brynteg,1
1264860000.0,,,,,,,,Anglesey Brynteg,1
1264863600.0,,,,,,,,Anglesey Brynteg,1
1264867200.0,,,,,,,,Anglesey Brynteg,1
1264870800.0,,,,,,,,Anglesey Brynteg,1
1264874400.0,,,,,,,,Anglesey Brynteg,1
1264878000.0,,,,,,,,Anglesey Brynteg,1
1264881600.0,,,,,,,,Anglesey Brynteg,1
1264885200.0,,,,,,,,Anglesey Brynteg,1
1264888800.0,,,,,,,,Anglesey Brynteg,1
1264892400.0,,,,,,,,Anglesey Brynteg,1
1264896000.0,,,,,,,,Anglesey Brynteg,1
1264899600.0,,,,,,,,Anglesey Brynteg,1
1264903200.0,,,,,,,,Anglesey Brynteg,1
1264906800.0,,,,,,,,Anglesey Brynteg,1
1264910400.0,,,,,,,,Anglesey Brynteg,1
1264914000.0,,,,,,,,Anglesey Brynteg,1
1264917600.0,,,,,,,,Anglesey Brynteg,1
1264921200.0,,,,,,,,Anglesey Brynteg,1
1264924800.0,,,,,,,,Anglesey Brynteg,1
1264928400.0,,,,,,,,Anglesey Brynteg,1
1264932000.0,,,,,,,,Anglesey Brynteg,1
1264935600.0,,,,,,,,Anglesey Brynteg,1
1264939200.0,,,,,,,,Anglesey Brynteg,1
1264942800.0,,,,,,,,Anglesey Brynteg,1
1264946400.0,,,,,,,,Anglesey Brynteg,1
1264950000.0,,,,,,,,Anglesey Brynteg,1
1264953600.0,,,,,,,,Anglesey Brynteg,1
1264957200.0,,,,,,,,Anglesey Brynteg,1
1264960800.0,,,,,,,,Anglesey Brynteg,1
1264964400.0,,,,,,,,Anglesey Brynteg,1
1264968000.0,,,,,,,,Anglesey Brynteg,1
1264971600.0,,,,,,,,Anglesey Brynteg,1
1264975200.0,,,,,,,,Anglesey Brynteg,1
1264978800.0,,,,,,,,Anglesey Brynteg,1
1267401600.0,,,,,,,,Anglesey Brynteg,1
1267405200.0,,,,,,,,Anglesey Brynteg,1
1267408800.0,,,,,,,,Anglesey Brynteg,1
1267412400.0,,,,,,,,Anglesey Brynteg,1
1267416000.0,,,,,,,,Anglesey Brynteg,1
1267419600.0,,,,,,,,Anglesey Brynteg,1
1267423200.0,,,,,,,,Anglesey Brynteg,1
1267426800.0,,,,,,,,Anglesey Brynteg,1
1267430400.0,,,,,,,,Anglesey Brynteg,1
1267434000.0,,,,,,,,Anglesey Brynteg,1
1267437600.0,,,,,,,,Anglesey Brynteg,1
1267441200.0,,,,,,,,Anglesey Brynteg,1
1267444800.0,,,,,,,,Anglesey Brynteg,1
1267448400.0,,,,,,,,Anglesey Brynteg,1
1267452000.0,,,,,,,,Anglesey Brynteg,1
1267455600.0,,,,,,,,Anglesey Brynteg,1
1267459200.0,,,,,,,,Anglesey Brynteg,1
1267462800.0,,,,,,,,Anglesey Brynteg,1
1267466400.0,,,,,,,,Anglesey Brynteg,1
1267470000.0,,,,,,,,Anglesey Brynteg,1
1267473600.0,,,,,,,,Anglesey Brynteg,1
1267477200.0,,,,,,,,Anglesey Brynteg,1
1267480800.0,,,,,,,,Anglesey Brynteg,1
1267484400.0,,,,,,,,Anglesey Brynteg,1
1267488000.0,,,,,,,,Anglesey Brynteg,1
1267491600.0,,,,,,,,Anglesey Brynteg,1
1267495200.0,,,,,,,,Anglesey Brynteg,1
1267498800.0,,,,,,,,Anglesey Brynteg,1
1267502400.0,,,,,,,,Anglesey Brynteg,1
1267506000.0,,,,,,,,Anglesey Brynteg,1
1267509600.0,,,,,,,,Anglesey Brynteg,1
1267513200.0,,,,,,,,Anglesey Brynteg,1
1267516800.0,,,,,,,,Anglesey Brynteg,1
1267520400.0,,,,,,,,Anglesey Brynteg,1
1267524000.0,,,,,,,,Anglesey Brynteg,1
1267527600.0,,,,,,,,Anglesey Brynteg,1
1267531200.0,,,,,,,,Anglesey Brynteg,1
1267534800.0,,,,,,,,Anglesey Brynteg,1
1267538400.0,,,,,,,,Anglesey Brynteg,1
1267542000.0,,,,,,,,Anglesey Brynteg,1
1267545600.0,,,,,,,,Anglesey Brynteg,1
1267549200.0,,,,,,,,Anglesey Brynteg,1
1267552800.0,,,,,,,,Anglesey Brynteg,1
1267556400.0,,,,,,,,Anglesey Brynteg,1
1267560000.0,,,,,,,,Anglesey Brynteg,1
1267563600.0,,,,,,,,Anglesey Brynteg,1
1267567200.0,,,,,,,,Anglesey Brynteg,1
1267570800.0,,,,,,,,Anglesey Brynteg,1
1267574400.0,,,,,,,,Anglesey Brynteg,1
1267578000.0,,,,,,,,Anglesey Brynteg,1
1267581600.0,,,,,,,,Anglesey Brynteg,1
1267585200.0,,,,,,,,Anglesey Brynteg,1
1267588800.0,,,,,,,,Anglesey Brynteg,1
1267592400.0,,,,,,,,Anglesey Brynteg,1
1267596000.0,,,,,,,,Anglesey Brynteg,1
1267599600.0,,,,,,,,Anglesey Brynteg,1
1267603200.0,,,,,,,,Anglesey Brynteg,1
1267606800.0,,,,,,,,Anglesey Brynteg,1
1267610400.0,,,,,,,,Anglesey Brynteg,1
1267614000.0,,,,,,,,Anglesey Brynteg,1
1267617600.0,,,,,,,,Anglesey Brynteg,1
1267621200.0,,,,,,,,Anglesey Brynteg,1
1267624800.0,,,,,,,,Anglesey Brynteg,1
1267628400.0,,,,,,,,Anglesey Brynteg,1
1267632000.0,,,,,,,,Anglesey Brynteg,1
1267635600.0,,,,,,,,Anglesey Brynteg,1
1267639200.0,,,,,,,,Anglesey Brynteg,1
1267642800.0,,,,,,,,Anglesey Brynteg,1
1267646400.0,,,,,,,,Anglesey Brynteg,1
1267650000.0,,,,,,,,Anglesey Brynteg,1
1267653600.0,,,,,,,,Anglesey Brynteg,1
1267657200.0,,,,,,,,Anglesey Brynteg,1
1267660800.0,,,,,,,,Anglesey Brynteg,1
1267664400.0,,,,,,,,Anglesey Brynteg,1
1267668000.0,,,,,,,,Anglesey Brynteg,1
1267671600.0,,,,,,,,Anglesey Brynteg,1
1267675200.0,,,,,,,,Anglesey Brynteg,1
1267678800.0,,,,,,,,Anglesey Brynteg,1
1267682400.0,,,,,,,,Anglesey Brynteg,1
1267686000.0,,,,,,,,Anglesey Brynteg,1
1267689600.0,,,,,,,,Anglesey Brynteg,1
