date,NO,NO2,NOXasNO2,PM10,wd,ws,temp,site,code
1421031600.0,0.0,1.9125,1.9125,6.902,236.3,14.1,6.4,Aberdeen Anderson Dr,1
1421035200.0,0.0,3.825,3.825,2.96,243.3,20.6,6.8,Aberdeen Anderson Dr,1
1421038800.0,0.0,1.9125,1.9125,5.19,241.2,19.8,7.4,Aberdeen Anderson Dr,1
1421042400.0,0.0,1.9125,1.9125,6.478,246.2,15.7,8.0,Aberdeen Anderson Dr,1
1421046000.0,1.2473,3.825,5.7375,3.238,243.6,15.1,7.4,Aberdeen Anderson Dr,1
1421049600.0,1.2473,5.7375,7.65,15.597,248.1,14.0,6.6,Aberdeen Anderson Dr,1
1421053200.0,1.2473,7.65,9.5625,3.895,253.2,14.4,5.9,Aberdeen Anderson Dr,1
1421056800.0,1.2473,5.7375,7.65,12.13,250.6,13.4,5.6,Aberdeen Anderson Dr,1
1421060400.0,1.2473,5.7375,7.65,5.557,257.1,11.9,5.6,Aberdeen Anderson Dr,1
1421064000.0,1.2473,3.825,5.7375,8.636,256.6,12.3,5.1,Aberdeen Anderson Dr,1
1421067600.0,2.4946,7.65,11.475,7.3,260.2,12.0,4.4,Aberdeen Anderson Dr,1
1421071200.0,1.2473,7.65,9.5625,8.025,249.2,10.8,3.9,Aberdeen Anderson Dr,1
1421074800.0,1.2473,9.5625,11.475,8.859,250.1,10.8,3.3,Aberdeen Anderson Dr,1
1421078400.0,1.2473,13.3875,15.3,9.207,242.3,9.9,2.9,Aberdeen Anderson Dr,1
1421082000.0,1.2473,7.65,9.5625,11.455,233.2,9.5,2.7,Aberdeen Anderson Dr,1
1421085600.0,1.2473,9.5625,11.475,14.539,225.1,11.9,2.8,Aberdeen Anderson Dr,1
1421089200.0,1.2473,5.7375,7.65,18.287,219.6,10.2,3.3,Aberdeen Anderson Dr,1
1421092800.0,0.0,7.65,7.65,21.423,228.7,12.3,3.3,Aberdeen Anderson Dr,1
1421096400.0,0.0,9.5625,9.5625,22.656,233.0,13.3,3.5,Aberdeen Anderson Dr,1
1421100000.0,0.0,5.7375,5.7375,19.433,240.3,11.8,3.6,Aberdeen Anderson Dr,1
1421103600.0,0.0,3.825,3.825,16.748,237.6,10.0,3.3,Aberdeen Anderson Dr,1
1421107200.0,0.0,5.7375,5.7375,12.644,234.6,10.2,3.7,Aberdeen Anderson Dr,1
1421110800.0,,,,6.433,257.1,7.2,3.2,Aberdeen Anderson Dr,1
1421114400.0,1.2473,3.825,5.7375,0.526,247.8,4.6,2.2,Aberdeen Anderson Dr,1
1421118000.0,2.4946,7.65,11.475,1.555,251.1,6.1,1.5,Aberdeen Anderson Dr,1
1421121600.0,4.9892,17.2125,24.8625,4.914,251.9,7.1,1.1,Aberdeen Anderson Dr,1
1421125200.0,2.4946,9.5625,13.3875,5.413,244.3,8.1,1.1,Aberdeen Anderson Dr,1
1421128800.0,14.9676,34.425,57.375,9.069,229.6,8.8,0.8,Aberdeen Anderson Dr,1
1421132400.0,3.7419,26.775,32.5125,9.118,229.3,8.9,0.7,Aberdeen Anderson Dr,1
1421136000.0,3.7419,19.125,24.8625,9.015,232.8,10.8,0.9,Aberdeen Anderson Dr,1
1421139600.0,1.2473,9.5625,11.475,7.476,234.2,9.3,1.3,Aberdeen Anderson Dr,1
1421143200.0,3.7419,17.2125,22.95,0.334,236.4,8.7,1.8,Aberdeen Anderson Dr,1
1421146800.0,2.4946,9.5625,13.3875,-0.236,236.7,10.3,2.0,Aberdeen Anderson Dr,1
1421150400.0,2.4946,9.5625,13.3875,1.319,241.4,11.5,2.5,Aberdeen Anderson Dr,1
1421154000.0,2.4946,7.65,11.475,2.951,248.1,8.7,2.3,Aberdeen Anderson Dr,1
1421157600.0,2.4946,7.65,11.475,3.2,248.3,8.6,2.0,Aberdeen Anderson Dr,1
1421161200.0,1.2473,7.65,9.5625,5.708,233.6,5.3,1.3,Aberdeen Anderson Dr,1
1421164800.0,1.2473,9.5625,11.475,6.552,235.5,6.2,0.9,Aberdeen Anderson Dr,1
1421168400.0,1.2473,7.65,9.5625,4.759,236.3,7.7,1.0,Aberdeen Anderson Dr,1
1421172000.0,2.4946,7.65,11.475,4.039,237.9,9.9,0.8,Aberdeen Anderson Dr,1
1421175600.0,1.2473,7.65,9.5625,5.366,238.3,10.8,1.1,Aberdeen Anderson Dr,1
1421179200.0,0.0,7.65,7.65,1.267,239.7,10.3,1.1,Aberdeen Anderson Dr,1
1421182800.0,0.0,3.825,3.825,0.725,239.5,8.9,0.9,Aberdeen Anderson Dr,1
1421186400.0,0.0,3.825,3.825,1.508,238.7,8.6,0.8,Aberdeen Anderson Dr,1
1421190000.0,0.0,3.825,3.825,,244.2,8.6,0.9,Aberdeen Anderson Dr,1
1421193600.0,0.0,1.9125,1.9125,,245.1,8.7,0.3,Aberdeen Anderson Dr,1
1421197200.0,,,,2.457,249.5,10.2,0.3,Aberdeen Anderson Dr,1
1421200800.0,0.0,1.9125,1.9125,2.394,246.9,8.9,0.3,Aberdeen Anderson Dr,1
1421204400.0,0.0,3.825,3.825,0.81,242.3,8.2,0.3,Aberdeen Anderson Dr,1
1421208000.0,1.2473,3.825,5.7375,0.408,240.7,9.1,0.3,Aberdeen Anderson Dr,1
1421211600.0,7.4838,11.475,22.95,3.179,238.1,10.7,0.5,Aberdeen Anderson Dr,1
1421215200.0,19.9568,38.25,68.85,4.099,238.0,10.8,0.5,Aberdeen Anderson Dr,1
1421218800.0,2.4946,19.125,22.95,2.927,236.8,10.4,0.4,Aberdeen Anderson Dr,1
1421222400.0,0.0,7.65,7.65,2.742,232.7,8.4,0.2,Aberdeen Anderson Dr,1
1421226000.0,1.2473,9.5625,11.475,4.103,221.3,7.0,0.5,Aberdeen Anderson Dr,1
1421229600.0,1.2473,7.65,9.5625,4.579,229.2,10.0,0.8,Aberdeen Anderson Dr,1
1421233200.0,2.4946,11.475,15.3,2.667,242.4,8.6,2.2,Aberdeen Anderson Dr,1
1421236800.0,2.4946,13.3875,17.2125,0.891,257.6,8.6,3.2,Aberdeen Anderson Dr,1
1421240400.0,1.2473,7.65,9.5625,-0.064,264.8,6.4,3.1,Aberdeen Anderson Dr,1
1421244000.0,1.2473,5.7375,7.65,5.113,226.5,7.0,2.5,Aberdeen Anderson Dr,1
1421247600.0,1.2473,5.7375,7.65,7.948,223.2,8.0,2.1,Aberdeen Anderson Dr,1
1421251200.0,1.2473,9.5625,11.475,15.465,222.3,9.5,2.3,Aberdeen Anderson Dr,1
1421254800.0,1.2473,13.3875,15.3,15.53,202.5,7.6,2.8,Aberdeen Anderson Dr,1
1421258400.0,1.2473,13.3875,15.3,18.938,179.6,12.3,4.3,Aberdeen Anderson Dr,1
1421262000.0,1.2473,7.65,9.5625,23.186,167.6,14.7,3.8,Aberdeen Anderson Dr,1
1421265600.0,1.2473,7.65,9.5625,22.529,172.7,16.0,4.4,Aberdeen Anderson Dr,1
1421269200.0,0.0,9.5625,9.5625,24.932,180.2,15.8,4.5,Aberdeen Anderson Dr,1
1421272800.0,0.0,9.5625,9.5625,24.767,186.4,16.7,5.6,Aberdeen Anderson Dr,1
1421276400.0,0.0,9.5625,9.5625,25.192,188.9,16.2,6.5,Aberdeen Anderson Dr,1
1421280000.0,0.0,5.7375,5.7375,19.2,199.3,16.0,6.5,Aberdeen Anderson Dr,1
1421283600.0,,,,17.764,204.7,12.7,6.7,Aberdeen Anderson Dr,1
1421287200.0,0.0,1.9125,1.9125,15.02,211.0,12.0,6.3,Aberdeen Anderson Dr,1
1421290800.0,0.0,3.825,3.825,10.11,215.3,14.3,5.5,Aberdeen Anderson Dr,1
1421294400.0,0.0,3.825,3.825,11.671,213.4,14.5,4.9,Aberdeen Anderson Dr,1
1421298000.0,0.0,1.9125,1.9125,13.134,210.7,16.3,4.9,Aberdeen Anderson Dr,1
1421301600.0,0.0,3.825,3.825,14.511,210.5,17.5,4.6,Aberdeen Anderson Dr,1
1421305200.0,0.0,3.825,3.825,16.857,210.6,19.0,4.3,Aberdeen Anderson Dr,1
1421308800.0,0.0,3.825,3.825,18.881,211.5,20.0,4.2,Aberdeen Anderson Dr,1
1421312400.0,1.2473,3.825,5.7375,15.269,214.5,20.6,4.1,Aberdeen Anderson Dr,1
1421316000.0,0.0,3.825,3.825,19.477,212.3,20.2,3.9,Aberdeen Anderson Dr,1
1421319600.0,0.0,3.825,3.825,16.662,217.6,20.2,3.8,Aberdeen Anderson Dr,1
1421323200.0,1.2473,3.825,5.7375,16.528,218.1,20.2,3.7,Aberdeen Anderson Dr,1
1421326800.0,0.0,3.825,3.825,15.566,215.4,19.9,4.2,Aberdeen Anderson Dr,1
1421330400.0,0.0,3.825,3.825,14.276,214.2,19.4,4.0,Aberdeen Anderson Dr,1
1421334000.0,0.0,3.825,3.825,8.98,222.8,16.1,3.7,Aberdeen Anderson Dr,1
1421337600.0,0.0,5.7375,5.7375,5.236,222.7,11.9,4.1,Aberdeen Anderson Dr,1
1421341200.0,0.0,7.65,7.65,2.871,232.2,9.7,4.7,Aberdeen Anderson Dr,1
1421344800.0,0.0,9.5625,9.5625,-0.74,251.5,10.0,5.1,Aberdeen Anderson Dr,1
1421348400.0,1.2473,7.65,9.5625,-3.021,262.4,9.9,4.9,Aberdeen Anderson Dr,1
1421352000.0,1.2473,5.7375,7.65,,273.5,10.8,4.6,Aberdeen Anderson Dr,1
1421355600.0,0.0,3.825,3.825,-3.395,287.4,13.0,4.6,Aberdeen Anderson Dr,1
1421359200.0,0.0,3.825,3.825,,300.4,15.9,4.4,Aberdeen Anderson Dr,1
1421362800.0,0.0,1.9125,1.9125,-2.305,305.9,16.4,4.0,Aberdeen Anderson Dr,1
1421366400.0,0.0,0.0,0.0,-1.671,299.4,13.2,2.9,Aberdeen Anderson Dr,1
1421370000.0,,,,-1.239,293.8,12.4,2.3,Aberdeen Anderson Dr,1
1421373600.0,0.0,0.0,0.0,-0.189,290.0,11.6,2.2,Aberdeen Anderson Dr,1
1421377200.0,0.0,0.0,0.0,0.239,290.6,12.4,2.0,Aberdeen Anderson Dr,1
1421380800.0,0.0,1.9125,1.9125,-1.168,285.4,11.4,1.4,Aberdeen Anderson Dr,1
1421384400.0,1.2473,1.9125,3.825,2.855,286.2,11.3,0.9,Aberdeen Anderson Dr,1
1421388000.0,1.2473,3.825,5.7375,8.825,284.2,10.2,0.5,Aberdeen Anderson Dr,1
1421391600.0,2.4946,7.65,11.475,13.235,270.0,8.8,0.3,Aberdeen Anderson Dr,1
1421395200.0,2.4946,9.5625,13.3875,7.694,268.2,8.7,0.3,Aberdeen Anderson Dr,1
1421398800.0,2.4946,11.475,15.3,7.19,264.7,7.7,0.5,Aberdeen Anderson Dr,1
1421402400.0,2.4946,9.5625,13.3875,9.337,271.0,9.0,1.0,Aberdeen Anderson Dr,1
1421406000.0,1.2473,7.65,9.5625,8.539,278.0,9.0,1.6,Aberdeen Anderson Dr,1
1421409600.0,1.2473,7.65,9.5625,5.758,272.2,8.8,1.8,Aberdeen Anderson Dr,1
1421413200.0,1.2473,5.7375,7.65,6.715,266.6,8.6,1.6,Aberdeen Anderson Dr,1
1421416800.0,1.2473,7.65,9.5625,8.816,266.8,9.4,0.9,Aberdeen Anderson Dr,1
1421420400.0,1.2473,11.475,13.3875,10.725,265.2,7.9,0.5,Aberdeen Anderson Dr,1
1421424000.0,1.2473,11.475,13.3875,5.94,263.9,8.6,0.4,Aberdeen Anderson Dr,1
1421427600.0,1.2473,15.3,17.2125,8.401,259.7,7.7,0.5,Aberdeen Anderson Dr,1
1421431200.0,1.2473,19.125,21.0375,8.526,259.5,7.9,0.4,Aberdeen Anderson Dr,1
1421434800.0,1.2473,17.2125,19.125,9.808,257.2,8.6,0.4,Aberdeen Anderson Dr,1
1421438400.0,1.2473,30.6,32.5125,11.028,255.7,8.3,0.4,Aberdeen Anderson Dr,1
1421442000.0,1.2473,19.125,21.0375,12.224,256.3,8.2,0.4,Aberdeen Anderson Dr,1
1421445600.0,1.2473,7.65,9.5625,8.043,252.2,7.2,0.2,Aberdeen Anderson Dr,1
1421449200.0,0.0,9.5625,9.5625,5.729,249.1,6.8,-0.0,Aberdeen Anderson Dr,1
1421452800.0,0.0,7.65,7.65,5.972,253.6,7.4,-2.0,Aberdeen Anderson Dr,1
1421456400.0,,,,6.563,267.5,6.5,-2.0,Aberdeen Anderson Dr,1
1421460000.0,1.2473,5.7375,7.65,4.319,262.7,6.6,-1.7,Aberdeen Anderson Dr,1
1421463600.0,2.4946,13.3875,17.2125,5.297,269.7,6.7,-1.4,Aberdeen Anderson Dr,1
1421467200.0,1.2473,9.5625,11.475,5.397,269.3,6.1,-1.4,Aberdeen Anderson Dr,1
1421470800.0,14.9676,34.425,57.375,5.155,270.6,5.9,-1.5,Aberdeen Anderson Dr,1
1421474400.0,9.9784,26.775,42.075,4.31,269.4,5.6,-1.5,Aberdeen Anderson Dr,1
1421478000.0,29.9352,43.9875,89.8875,4.69,270.6,5.1,-1.6,Aberdeen Anderson Dr,1
1421481600.0,170.8801,105.1875,367.2,13.784,270.4,5.0,-1.8,Aberdeen Anderson Dr,1
1421485200.0,48.6447,66.9375,141.525,9.761,270.8,4.9,-1.5,Aberdeen Anderson Dr,1
1421488800.0,52.3866,66.9375,147.2625,8.765,274.2,4.8,-0.6,Aberdeen Anderson Dr,1
1421492400.0,14.9676,45.9,68.85,10.792,277.2,5.1,0.6,Aberdeen Anderson Dr,1
1421496000.0,7.4838,30.6,42.075,12.796,277.3,5.6,1.4,Aberdeen Anderson Dr,1
1421499600.0,4.9892,24.8625,32.5125,8.309,279.0,5.4,1.4,Aberdeen Anderson Dr,1
1421503200.0,3.7419,17.2125,22.95,8.671,278.6,5.5,0.9,Aberdeen Anderson Dr,1
1421506800.0,3.7419,24.8625,30.6,8.998,275.1,5.2,-0.0,Aberdeen Anderson Dr,1
1421510400.0,13.7203,47.8125,68.85,14.368,278.6,5.7,-0.4,Aberdeen Anderson Dr,1
1421514000.0,18.7095,65.025,93.7125,16.613,280.1,5.9,-0.6,Aberdeen Anderson Dr,1
1421517600.0,8.7311,53.55,66.9375,14.868,282.2,5.9,-0.7,Aberdeen Anderson Dr,1
1421521200.0,2.4946,38.25,42.075,15.006,282.0,6.0,-0.7,Aberdeen Anderson Dr,1
1421524800.0,2.4946,26.775,30.6,12.743,280.6,5.8,-0.7,Aberdeen Anderson Dr,1
1421528400.0,1.2473,17.2125,19.125,12.505,281.2,5.8,-0.6,Aberdeen Anderson Dr,1
1421532000.0,1.2473,13.3875,15.3,11.338,280.7,6.2,-0.5,Aberdeen Anderson Dr,1
1421535600.0,0.0,9.5625,9.5625,7.502,279.5,6.2,-0.1,Aberdeen Anderson Dr,1
1421539200.0,1.2473,9.5625,11.475,9.151,277.8,5.4,-0.3,Aberdeen Anderson Dr,1
1421542800.0,,,,8.165,279.6,5.7,0.1,Aberdeen Anderson Dr,1
1421546400.0,1.2473,9.5625,11.475,13.276,286.6,5.0,0.8,Aberdeen Anderson Dr,1
1421550000.0,1.2473,9.5625,11.475,6.275,314.1,6.1,2.3,Aberdeen Anderson Dr,1
1421553600.0,1.2473,9.5625,11.475,5.177,348.9,8.6,3.6,Aberdeen Anderson Dr,1
1421557200.0,9.9784,21.0375,36.3375,7.422,354.7,11.6,3.8,Aberdeen Anderson Dr,1
1421560800.0,7.4838,13.3875,24.8625,10.494,359.4,13.4,3.5,Aberdeen Anderson Dr,1
1421564400.0,8.7311,17.2125,30.6,14.802,9.5,11.7,3.4,Aberdeen Anderson Dr,1
1421568000.0,8.7311,24.8625,38.25,14.867,11.8,8.8,3.5,Aberdeen Anderson Dr,1
1421571600.0,13.7203,26.775,47.8125,12.158,357.9,10.6,3.3,Aberdeen Anderson Dr,1
1421575200.0,21.2041,34.425,66.9375,15.051,359.5,8.7,3.4,Aberdeen Anderson Dr,1
1421578800.0,19.9568,34.425,65.025,14.998,354.0,9.0,3.4,Aberdeen Anderson Dr,1
1421582400.0,22.4514,36.3375,70.7625,16.145,350.2,8.6,2.9,Aberdeen Anderson Dr,1
1421586000.0,16.2149,36.3375,61.2,15.499,348.3,7.6,3.0,Aberdeen Anderson Dr,1
1421589600.0,19.9568,36.3375,66.9375,8.961,336.6,6.5,2.9,Aberdeen Anderson Dr,1
1421593200.0,23.6987,38.25,74.5875,10.732,324.1,6.6,2.1,Aberdeen Anderson Dr,1
1421596800.0,18.7095,34.425,63.1125,11.359,338.6,6.7,2.4,Aberdeen Anderson Dr,1
1421600400.0,18.7095,34.425,63.1125,9.959,339.6,7.4,2.7,Aberdeen Anderson Dr,1
1421604000.0,13.7203,30.6,51.6375,13.062,335.2,7.8,2.6,Aberdeen Anderson Dr,1
1421607600.0,17.4622,32.5125,59.2875,6.781,340.7,7.6,2.7,Aberdeen Anderson Dr,1
1421611200.0,19.9568,22.95,53.55,9.736,350.3,7.6,3.2,Aberdeen Anderson Dr,1
1421614800.0,14.9676,30.6,53.55,8.91,345.4,7.9,3.2,Aberdeen Anderson Dr,1
1421618400.0,14.9676,34.425,57.375,11.298,341.4,6.8,3.5,Aberdeen Anderson Dr,1
1421622000.0,6.2365,28.6875,38.25,13.929,336.8,8.4,3.4,Aberdeen Anderson Dr,1
1421625600.0,4.9892,15.3,22.95,13.544,341.7,5.5,2.0,Aberdeen Anderson Dr,1
1421629200.0,,,,13.939,332.2,5.5,1.6,Aberdeen Anderson Dr,1
1421632800.0,3.7419,3.825,9.5625,17.398,326.8,5.7,0.8,Aberdeen Anderson Dr,1
1421636400.0,6.2365,11.475,21.0375,14.112,328.2,6.2,0.7,Aberdeen Anderson Dr,1
1421640000.0,6.2365,11.475,21.0375,10.535,325.6,5.8,0.5,Aberdeen Anderson Dr,1
1421643600.0,7.4838,21.0375,32.5125,8.622,326.4,5.4,0.2,Aberdeen Anderson Dr,1
1421647200.0,17.4622,30.6,57.375,8.45,321.5,5.0,-0.3,Aberdeen Anderson Dr,1
1421650800.0,9.9784,38.25,53.55,5.874,319.4,4.9,-1.0,Aberdeen Anderson Dr,1
1421654400.0,9.9784,43.9875,59.2875,6.533,316.7,5.4,-1.4,Aberdeen Anderson Dr,1
1421658000.0,9.9784,34.425,49.725,9.092,325.3,5.0,-0.9,Aberdeen Anderson Dr,1
1421661600.0,12.473,38.25,57.375,12.857,341.0,4.2,0.3,Aberdeen Anderson Dr,1
1421665200.0,9.9784,28.6875,43.9875,14.024,332.4,3.6,1.0,Aberdeen Anderson Dr,1
1421668800.0,11.2257,28.6875,45.9,11.851,329.2,3.3,1.2,Aberdeen Anderson Dr,1
1421672400.0,12.473,28.6875,47.8125,11.46,332.6,2.9,1.1,Aberdeen Anderson Dr,1
1421676000.0,9.9784,28.6875,43.9875,14.198,331.2,2.4,0.4,Aberdeen Anderson Dr,1
1421679600.0,11.2257,36.3375,53.55,12.585,336.7,2.3,-0.8,Aberdeen Anderson Dr,1
1421683200.0,16.2149,59.2875,84.15,16.938,319.7,2.1,-1.6,Aberdeen Anderson Dr,1
1421686800.0,18.7095,70.7625,99.45,19.488,300.3,1.9,-2.3,Aberdeen Anderson Dr,1
1421690400.0,19.9568,63.1125,93.7125,15.142,300.6,2.6,-2.8,Aberdeen Anderson Dr,1
1421694000.0,12.473,49.725,68.85,15.953,297.7,2.3,-3.4,Aberdeen Anderson Dr,1
1421697600.0,8.7311,38.25,51.6375,15.652,294.2,2.5,-3.6,Aberdeen Anderson Dr,1
1421701200.0,6.2365,34.425,43.9875,15.542,295.7,2.3,-3.9,Aberdeen Anderson Dr,1
1421704800.0,4.9892,22.95,30.6,13.835,299.2,2.2,-3.7,Aberdeen Anderson Dr,1
1421708400.0,3.7419,15.3,21.0375,10.26,296.1,2.1,-3.3,Aberdeen Anderson Dr,1
1421712000.0,2.4946,13.3875,17.2125,12.409,194.3,1.3,-1.0,Aberdeen Anderson Dr,1
1421715600.0,,,,9.732,281.0,2.0,-1.1,Aberdeen Anderson Dr,1
1421719200.0,4.9892,15.3,22.95,8.115,317.8,3.5,-2.1,Aberdeen Anderson Dr,1
1421722800.0,3.7419,11.475,17.2125,9.1,314.0,2.5,-2.6,Aberdeen Anderson Dr,1
1421726400.0,2.4946,13.3875,17.2125,8.662,297.6,2.3,-3.2,Aberdeen Anderson Dr,1
1421730000.0,9.9784,19.125,34.425,11.149,213.9,2.2,-1.5,Aberdeen Anderson Dr,1
1421733600.0,12.473,30.6,49.725,10.287,191.3,3.4,-0.6,Aberdeen Anderson Dr,1
1421737200.0,31.1825,51.6375,99.45,9.399,189.1,4.4,-0.0,Aberdeen Anderson Dr,1
1421740800.0,13.7203,47.8125,68.85,9.289,184.2,4.8,0.8,Aberdeen Anderson Dr,1
1421744400.0,33.6771,53.55,105.1875,11.556,182.2,5.5,1.6,Aberdeen Anderson Dr,1
1421748000.0,43.6555,57.375,124.3125,17.264,196.1,4.5,1.7,Aberdeen Anderson Dr,1
1421751600.0,109.7624,70.7625,239.0625,18.294,199.8,5.1,2.2,Aberdeen Anderson Dr,1
1421755200.0,113.5043,78.4125,252.45,29.339,198.4,5.9,2.3,Aberdeen Anderson Dr,1
1421758800.0,27.4406,55.4625,97.5375,14.143,199.9,5.4,1.9,Aberdeen Anderson Dr,1
1421762400.0,7.4838,30.6,42.075,10.418,200.2,5.5,1.3,Aberdeen Anderson Dr,1
1421766000.0,4.9892,30.6,38.25,11.997,197.7,5.5,0.8,Aberdeen Anderson Dr,1
1421769600.0,3.7419,26.775,32.5125,12.444,194.3,5.9,0.8,Aberdeen Anderson Dr,1
1421773200.0,1.2473,21.0375,22.95,12.161,192.6,6.1,0.8,Aberdeen Anderson Dr,1
1421776800.0,2.4946,26.775,30.6,17.279,188.1,5.9,1.0,Aberdeen Anderson Dr,1
1421780400.0,2.4946,19.125,22.95,14.831,186.7,6.5,1.4,Aberdeen Anderson Dr,1
1421784000.0,2.4946,17.2125,21.0375,13.033,188.8,6.9,1.6,Aberdeen Anderson Dr,1
1421787600.0,11.2257,36.3375,53.55,15.743,187.2,7.0,1.4,Aberdeen Anderson Dr,1
1421791200.0,1.2473,21.0375,22.95,16.15,185.5,7.2,1.3,Aberdeen Anderson Dr,1
1421794800.0,1.2473,21.0375,22.95,18.062,186.0,6.8,1.3,Aberdeen Anderson Dr,1
1421798400.0,1.2473,22.95,24.8625,22.622,187.5,6.6,1.2,Aberdeen Anderson Dr,1
1421802000.0,,,,22.901,187.8,5.8,1.0,Aberdeen Anderson Dr,1
1421805600.0,1.2473,15.3,17.2125,21.812,188.8,5.5,1.1,Aberdeen Anderson Dr,1
1421809200.0,1.2473,15.3,17.2125,19.586,181.8,5.5,1.5,Aberdeen Anderson Dr,1
1421812800.0,28.6879,38.25,82.2375,23.208,174.1,5.9,1.6,Aberdeen Anderson Dr,1
1421816400.0,61.1177,72.675,166.3875,26.531,174.6,5.7,1.7,Aberdeen Anderson Dr,1
1421820000.0,53.6339,70.7625,153.0,23.283,177.0,5.4,2.3,Aberdeen Anderson Dr,1
1421823600.0,71.0961,76.5,185.5125,22.913,177.2,5.2,2.3,Aberdeen Anderson Dr,1
1421827200.0,72.3434,68.85,179.775,21.563,173.1,4.9,2.4,Aberdeen Anderson Dr,1
1421830800.0,,,,32.253,158.7,4.4,2.6,Aberdeen Anderson Dr,1
1421834400.0,,,,47.371,167.1,4.8,3.3,Aberdeen Anderson Dr,1
1421838000.0,54.8812,59.2875,143.4375,31.43,159.7,3.7,3.5,Aberdeen Anderson Dr,1
1421841600.0,89.8056,63.1125,200.8125,31.377,163.3,3.9,3.4,Aberdeen Anderson Dr,1
1421845200.0,53.6339,53.55,135.7875,29.148,154.9,4.7,4.0,Aberdeen Anderson Dr,1
1421848800.0,137.203,101.3625,311.7375,31.995,161.4,5.1,4.1,Aberdeen Anderson Dr,1
1421852400.0,46.1501,76.5,147.2625,24.35,169.0,4.6,4.0,Aberdeen Anderson Dr,1
1421856000.0,197.0734,110.925,413.1,34.268,176.1,4.3,4.0,Aberdeen Anderson Dr,1
1421859600.0,204.5572,109.0125,422.6625,34.422,166.9,3.7,3.9,Aberdeen Anderson Dr,1
1421863200.0,154.6652,118.575,355.725,34.285,156.1,4.3,4.0,Aberdeen Anderson Dr,1
1421866800.0,114.7516,97.5375,273.4875,34.755,152.0,4.1,4.1,Aberdeen Anderson Dr,1
1421870400.0,76.0853,87.975,204.6375,26.824,156.4,3.9,4.1,Aberdeen Anderson Dr,1
1421874000.0,128.4719,86.0625,283.05,31.027,156.6,4.4,3.9,Aberdeen Anderson Dr,1
1421877600.0,137.203,87.975,298.35,32.373,155.9,4.7,3.4,Aberdeen Anderson Dr,1
1421881200.0,68.6015,78.4125,183.6,24.902,162.1,4.6,3.7,Aberdeen Anderson Dr,1
1421884800.0,18.7095,43.9875,72.675,16.99,172.1,4.5,2.4,Aberdeen Anderson Dr,1
1421888400.0,,,,17.938,175.6,4.3,2.2,Aberdeen Anderson Dr,1
1421892000.0,4.9892,24.8625,32.5125,17.698,164.7,4.3,2.0,Aberdeen Anderson Dr,1
1421895600.0,4.9892,22.95,30.6,17.907,163.0,4.4,2.1,Aberdeen Anderson Dr,1
1421899200.0,3.7419,17.2125,22.95,16.471,168.8,4.5,2.8,Aberdeen Anderson Dr,1
1421902800.0,3.7419,17.2125,22.95,17.817,169.4,4.6,2.5,Aberdeen Anderson Dr,1
1421906400.0,3.7419,19.125,24.8625,15.703,174.9,4.4,2.2,Aberdeen Anderson Dr,1
1421910000.0,8.7311,21.0375,34.425,16.486,186.5,4.0,2.2,Aberdeen Anderson Dr,1
1421913600.0,,,,,197.3,3.5,2.4,Aberdeen Anderson Dr,1
1421917200.0,,,,,226.4,2.8,2.3,Aberdeen Anderson Dr,1
1421920800.0,33.6771,28.6875,80.325,42.728,235.3,2.9,2.1,Aberdeen Anderson Dr,1
1421924400.0,23.6987,22.95,59.2875,21.166,226.2,3.7,1.7,Aberdeen Anderson Dr,1
1421928000.0,36.1717,30.6,86.0625,20.034,216.3,4.8,1.8,Aberdeen Anderson Dr,1
1421931600.0,58.6231,40.1625,130.05,33.395,209.6,5.5,1.8,Aberdeen Anderson Dr,1
1421935200.0,83.5691,51.6375,179.775,39.775,211.9,5.4,1.4,Aberdeen Anderson Dr,1
1421938800.0,86.0637,53.55,185.5125,38.591,215.1,5.4,0.7,Aberdeen Anderson Dr,1
1421942400.0,14.9676,43.9875,66.9375,30.978,214.0,5.2,0.2,Aberdeen Anderson Dr,1
1421946000.0,6.2365,32.5125,42.075,26.511,211.4,5.6,-0.1,Aberdeen Anderson Dr,1
1421949600.0,3.7419,24.8625,30.6,27.069,211.9,6.2,-0.1,Aberdeen Anderson Dr,1
1421953200.0,2.4946,19.125,22.95,27.329,214.1,6.9,0.0,Aberdeen Anderson Dr,1
1421956800.0,1.2473,21.0375,22.95,25.404,213.6,7.2,0.1,Aberdeen Anderson Dr,1
1421960400.0,1.2473,21.0375,22.95,26.274,217.5,7.4,0.1,Aberdeen Anderson Dr,1
1421964000.0,1.2473,21.0375,22.95,27.385,220.1,7.9,0.1,Aberdeen Anderson Dr,1
1421967600.0,1.2473,26.775,28.6875,26.488,218.6,8.4,0.2,Aberdeen Anderson Dr,1
1421971200.0,1.2473,32.5125,34.425,28.267,220.7,8.2,2.3,Aberdeen Anderson Dr,1
1421974800.0,,,,29.632,221.7,9.4,2.7,Aberdeen Anderson Dr,1
1421978400.0,1.2473,22.95,24.8625,27.968,224.9,9.0,2.8,Aberdeen Anderson Dr,1
1421982000.0,0.0,21.0375,21.0375,27.578,221.0,9.2,2.6,Aberdeen Anderson Dr,1
1421985600.0,1.2473,17.2125,19.125,24.66,222.3,9.7,3.0,Aberdeen Anderson Dr,1
1421989200.0,1.2473,15.3,17.2125,22.299,220.4,10.5,3.1,Aberdeen Anderson Dr,1
