date,NO,NO2,NOXasNO2,site,code
1436857200.0,46.1501,43.9875,114.75,York Lawrence Street,1
1436860800.0,37.419,42.075,99.45,York Lawrence Street,1
1436864400.0,51.1393,53.55,131.9625,York Lawrence Street,1
1436868000.0,58.6231,57.375,147.2625,York Lawrence Street,1
1436871600.0,43.6555,53.55,120.4875,York Lawrence Street,1
1436875200.0,56.1285,57.375,143.4375,York Lawrence Street,1
1436878800.0,57.3758,61.2,149.175,York Lawrence Street,1
1436882400.0,36.1717,47.8125,103.275,York Lawrence Street,1
1436886000.0,28.6879,45.9,89.8875,York Lawrence Street,1
1436889600.0,36.1717,49.725,105.1875,York Lawrence Street,1
1436893200.0,28.6879,49.725,93.7125,York Lawrence Street,1
1436896800.0,32.4298,47.8125,97.5375,York Lawrence Street,1
1436900400.0,18.7095,43.9875,72.675,York Lawrence Street,1
1436904000.0,27.4406,47.8125,89.8875,York Lawrence Street,1
1436907600.0,22.4514,45.9,80.325,York Lawrence Street,1
1436911200.0,8.7311,28.6875,42.075,York Lawrence Street,1
1436914800.0,4.9892,26.775,34.425,York Lawrence Street,1
1436918400.0,3.7419,22.95,28.6875,York Lawrence Street,1
1436922000.0,,,,York Lawrence Street,1
1436925600.0,,,,York Lawrence Street,1
1436929200.0,,,,York Lawrence Street,1
1436932800.0,4.9892,17.2125,24.8625,York Lawrence Street,1
1436936400.0,18.7095,26.775,55.4625,York Lawrence Street,1
1436940000.0,43.6555,38.25,105.1875,York Lawrence Street,1
1436943600.0,33.6771,34.425,86.0625,York Lawrence Street,1
1436947200.0,33.6771,34.425,86.0625,York Lawrence Street,1
1436950800.0,32.4298,34.425,84.15,York Lawrence Street,1
1436954400.0,,,,York Lawrence Street,1
1436958000.0,31.1825,40.1625,87.975,York Lawrence Street,1
1436961600.0,31.1825,42.075,89.8875,York Lawrence Street,1
1436965200.0,23.6987,34.425,70.7625,York Lawrence Street,1
1436968800.0,26.1933,38.25,78.4125,York Lawrence Street,1
1436972400.0,21.2041,38.25,70.7625,York Lawrence Street,1
1436976000.0,16.2149,34.425,59.2875,York Lawrence Street,1
1436979600.0,12.473,26.775,45.9,York Lawrence Street,1
1436983200.0,9.9784,17.2125,32.5125,York Lawrence Street,1
1436986800.0,4.9892,15.3,22.95,York Lawrence Street,1
1436990400.0,9.9784,22.95,38.25,York Lawrence Street,1
1436994000.0,9.9784,26.775,42.075,York Lawrence Street,1
1436997600.0,9.9784,32.5125,47.8125,York Lawrence Street,1
1437001200.0,14.9676,28.6875,51.6375,York Lawrence Street,1
1437004800.0,7.4838,26.775,38.25,York Lawrence Street,1
1437008400.0,3.7419,24.8625,30.6,York Lawrence Street,1
1437012000.0,7.4838,30.6,42.075,York Lawrence Street,1
1437015600.0,8.7311,22.95,36.3375,York Lawrence Street,1
1437019200.0,16.2149,28.6875,53.55,York Lawrence Street,1
1437022800.0,24.946,30.6,68.85,York Lawrence Street,1
1437026400.0,53.6339,42.075,124.3125,York Lawrence Street,1
1437030000.0,64.8596,53.55,153.0,York Lawrence Street,1
1437033600.0,38.6663,40.1625,99.45,York Lawrence Street,1
1437037200.0,32.4298,34.425,84.15,York Lawrence Street,1
1437040800.0,24.946,32.5125,70.7625,York Lawrence Street,1
1437044400.0,33.6771,40.1625,91.8,York Lawrence Street,1
1437048000.0,24.946,38.25,76.5,York Lawrence Street,1
1437051600.0,21.2041,38.25,70.7625,York Lawrence Street,1
1437055200.0,14.9676,38.25,61.2,York Lawrence Street,1
1437058800.0,12.473,36.3375,55.4625,York Lawrence Street,1
1437062400.0,8.7311,34.425,47.8125,York Lawrence Street,1
1437066000.0,11.2257,30.6,47.8125,York Lawrence Street,1
1437069600.0,8.7311,28.6875,42.075,York Lawrence Street,1
1437073200.0,6.2365,28.6875,38.25,York Lawrence Street,1
1437076800.0,7.4838,28.6875,40.1625,York Lawrence Street,1
1437080400.0,6.2365,26.775,36.3375,York Lawrence Street,1
1437084000.0,8.7311,22.95,36.3375,York Lawrence Street,1
1437087600.0,4.9892,22.95,30.6,York Lawrence Street,1
1437091200.0,4.9892,19.125,26.775,York Lawrence Street,1
1437094800.0,2.4946,17.2125,21.0375,York Lawrence Street,1
1437098400.0,3.7419,19.125,24.8625,York Lawrence Street,1
1437102000.0,2.4946,17.2125,21.0375,York Lawrence Street,1
1437105600.0,4.9892,21.0375,28.6875,York Lawrence Street,1
1437109200.0,17.4622,24.8625,51.6375,York Lawrence Street,1
1437112800.0,44.9028,43.9875,112.8375,York Lawrence Street,1
1437116400.0,42.4082,42.075,107.1,York Lawrence Street,1
1437120000.0,34.9244,42.075,95.625,York Lawrence Street,1
1437123600.0,39.9136,43.9875,105.1875,York Lawrence Street,1
1437127200.0,36.1717,40.1625,95.625,York Lawrence Street,1
1437130800.0,21.2041,32.5125,65.025,York Lawrence Street,1
1437134400.0,14.9676,28.6875,51.6375,York Lawrence Street,1
1437138000.0,9.9784,26.775,42.075,York Lawrence Street,1
1437141600.0,7.4838,24.8625,36.3375,York Lawrence Street,1
1437145200.0,3.7419,19.125,24.8625,York Lawrence Street,1
1437148800.0,2.4946,17.2125,21.0375,York Lawrence Street,1
1437152400.0,2.4946,13.3875,17.2125,York Lawrence Street,1
1437156000.0,1.2473,13.3875,15.3,York Lawrence Street,1
1437159600.0,2.4946,17.2125,21.0375,York Lawrence Street,1
1437163200.0,0.0,13.3875,13.3875,York Lawrence Street,1
1437166800.0,2.4946,15.3,19.125,York Lawrence Street,1
1437170400.0,9.9784,21.0375,36.3375,York Lawrence Street,1
1437174000.0,12.473,28.6875,47.8125,York Lawrence Street,1
1437177600.0,4.9892,15.3,22.95,York Lawrence Street,1
1437181200.0,3.7419,13.3875,19.125,York Lawrence Street,1
1437184800.0,4.9892,19.125,26.775,York Lawrence Street,1
1437188400.0,4.9892,15.3,22.95,York Lawrence Street,1
1437192000.0,7.4838,21.0375,32.5125,York Lawrence Street,1
1437195600.0,12.473,26.775,45.9,York Lawrence Street,1
1437199200.0,12.473,22.95,42.075,York Lawrence Street,1
1437202800.0,4.9892,15.3,22.95,York Lawrence Street,1
1437206400.0,4.9892,13.3875,21.0375,York Lawrence Street,1
1437210000.0,3.7419,9.5625,15.3,York Lawrence Street,1
1437213600.0,3.7419,11.475,17.2125,York Lawrence Street,1
1437217200.0,3.7419,13.3875,19.125,York Lawrence Street,1
1437220800.0,2.4946,11.475,15.3,York Lawrence Street,1
1437224400.0,6.2365,15.3,24.8625,York Lawrence Street,1
1437228000.0,2.4946,13.3875,17.2125,York Lawrence Street,1
1437231600.0,6.2365,15.3,24.8625,York Lawrence Street,1
1437235200.0,2.4946,11.475,15.3,York Lawrence Street,1
1437238800.0,3.7419,15.3,21.0375,York Lawrence Street,1
1437242400.0,3.7419,17.2125,22.95,York Lawrence Street,1
1437246000.0,6.2365,26.775,36.3375,York Lawrence Street,1
1437249600.0,17.4622,38.25,65.025,York Lawrence Street,1
1437253200.0,8.7311,38.25,51.6375,York Lawrence Street,1
1437256800.0,7.4838,28.6875,40.1625,York Lawrence Street,1
1437260400.0,7.4838,22.95,34.425,York Lawrence Street,1
1437264000.0,6.2365,21.0375,30.6,York Lawrence Street,1
1437267600.0,13.7203,24.8625,45.9,York Lawrence Street,1
1437271200.0,11.2257,24.8625,42.075,York Lawrence Street,1
1437274800.0,4.9892,19.125,26.775,York Lawrence Street,1
1437278400.0,3.7419,15.3,21.0375,York Lawrence Street,1
1437282000.0,3.7419,15.3,21.0375,York Lawrence Street,1
1437285600.0,7.4838,21.0375,32.5125,York Lawrence Street,1
1437289200.0,6.2365,19.125,28.6875,York Lawrence Street,1
1437292800.0,17.4622,28.6875,55.4625,York Lawrence Street,1
1437296400.0,14.9676,21.0375,43.9875,York Lawrence Street,1
1437300000.0,4.9892,11.475,19.125,York Lawrence Street,1
1437303600.0,4.9892,13.3875,21.0375,York Lawrence Street,1
1437307200.0,4.9892,11.475,19.125,York Lawrence Street,1
1437310800.0,12.473,22.95,42.075,York Lawrence Street,1
1437314400.0,9.9784,21.0375,36.3375,York Lawrence Street,1
1437318000.0,8.7311,17.2125,30.6,York Lawrence Street,1
1437321600.0,8.7311,21.0375,34.425,York Lawrence Street,1
1437325200.0,7.4838,21.0375,32.5125,York Lawrence Street,1
1437328800.0,8.7311,24.8625,38.25,York Lawrence Street,1
1437332400.0,4.9892,19.125,26.775,York Lawrence Street,1
1437336000.0,0.0,7.65,7.65,York Lawrence Street,1
1437339600.0,2.4946,17.2125,21.0375,York Lawrence Street,1
1437343200.0,1.2473,7.65,9.5625,York Lawrence Street,1
1437346800.0,2.4946,11.475,15.3,York Lawrence Street,1
1437350400.0,2.4946,15.3,19.125,York Lawrence Street,1
1437354000.0,3.7419,17.2125,22.95,York Lawrence Street,1
1437357600.0,6.2365,22.95,32.5125,York Lawrence Street,1
1437361200.0,2.4946,19.125,22.95,York Lawrence Street,1
1437364800.0,2.4946,15.3,19.125,York Lawrence Street,1
1437368400.0,18.7095,21.0375,49.725,York Lawrence Street,1
1437372000.0,67.3542,42.075,145.35,York Lawrence Street,1
1437375600.0,57.3758,40.1625,128.1375,York Lawrence Street,1
1437379200.0,42.4082,38.25,103.275,York Lawrence Street,1
1437382800.0,28.6879,34.425,78.4125,York Lawrence Street,1
1437386400.0,26.1933,32.5125,72.675,York Lawrence Street,1
1437390000.0,23.6987,36.3375,72.675,York Lawrence Street,1
1437393600.0,14.9676,40.1625,63.1125,York Lawrence Street,1
1437397200.0,23.6987,36.3375,72.675,York Lawrence Street,1
1437400800.0,28.6879,38.25,82.2375,York Lawrence Street,1
1437404400.0,39.9136,45.9,107.1,York Lawrence Street,1
1437408000.0,33.6771,42.075,93.7125,York Lawrence Street,1
1437411600.0,31.1825,34.425,82.2375,York Lawrence Street,1
1437415200.0,18.7095,28.6875,57.375,York Lawrence Street,1
1437418800.0,8.7311,26.775,40.1625,York Lawrence Street,1
1437422400.0,8.7311,30.6,43.9875,York Lawrence Street,1
1437426000.0,2.4946,24.8625,28.6875,York Lawrence Street,1
1437429600.0,1.2473,11.475,13.3875,York Lawrence Street,1
1437433200.0,3.7419,15.3,21.0375,York Lawrence Street,1
1437436800.0,1.2473,13.3875,15.3,York Lawrence Street,1
1437440400.0,1.2473,9.5625,11.475,York Lawrence Street,1
1437444000.0,1.2473,9.5625,11.475,York Lawrence Street,1
1437447600.0,3.7419,9.5625,15.3,York Lawrence Street,1
1437451200.0,4.9892,13.3875,21.0375,York Lawrence Street,1
1437454800.0,9.9784,21.0375,36.3375,York Lawrence Street,1
1437458400.0,32.4298,32.5125,82.2375,York Lawrence Street,1
1437462000.0,48.6447,40.1625,114.75,York Lawrence Street,1
1437465600.0,21.2041,30.6,63.1125,York Lawrence Street,1
1437469200.0,26.1933,34.425,74.5875,York Lawrence Street,1
1437472800.0,27.4406,34.425,76.5,York Lawrence Street,1
1437476400.0,28.6879,38.25,82.2375,York Lawrence Street,1
1437480000.0,16.2149,22.95,47.8125,York Lawrence Street,1
1437483600.0,9.9784,21.0375,36.3375,York Lawrence Street,1
1437487200.0,4.9892,15.3,22.95,York Lawrence Street,1
1437490800.0,4.9892,22.95,30.6,York Lawrence Street,1
1437494400.0,1.2473,13.3875,15.3,York Lawrence Street,1
1437498000.0,7.4838,21.0375,32.5125,York Lawrence Street,1
1437501600.0,8.7311,22.95,36.3375,York Lawrence Street,1
1437505200.0,2.4946,19.125,22.95,York Lawrence Street,1
1437508800.0,4.9892,21.0375,28.6875,York Lawrence Street,1
1437512400.0,2.4946,21.0375,24.8625,York Lawrence Street,1
1437516000.0,7.4838,17.2125,28.6875,York Lawrence Street,1
1437519600.0,3.7419,13.3875,19.125,York Lawrence Street,1
1437523200.0,0.0,7.65,7.65,York Lawrence Street,1
1437526800.0,0.0,7.65,7.65,York Lawrence Street,1
1437530400.0,1.2473,5.7375,7.65,York Lawrence Street,1
1437534000.0,0.0,5.7375,5.7375,York Lawrence Street,1
1437537600.0,1.2473,13.3875,15.3,York Lawrence Street,1
1437541200.0,7.4838,26.775,38.25,York Lawrence Street,1
1437544800.0,27.4406,40.1625,82.2375,York Lawrence Street,1
1437548400.0,39.9136,45.9,107.1,York Lawrence Street,1
1437552000.0,41.1609,43.9875,107.1,York Lawrence Street,1
1437555600.0,21.2041,28.6875,61.2,York Lawrence Street,1
1437559200.0,36.1717,45.9,101.3625,York Lawrence Street,1
1437562800.0,,,,York Lawrence Street,1
1437566400.0,,,,York Lawrence Street,1
1437570000.0,,,,York Lawrence Street,1
1437573600.0,,,,York Lawrence Street,1
1437577200.0,,,,York Lawrence Street,1
1437580800.0,,,,York Lawrence Street,1
1437584400.0,,,,York Lawrence Street,1
1437588000.0,,,,York Lawrence Street,1
1437591600.0,,,,York Lawrence Street,1
1437595200.0,,,,York Lawrence Street,1
1437598800.0,,,,York Lawrence Street,1
1437602400.0,,,,York Lawrence Street,1
1437606000.0,,,,York Lawrence Street,1
1437609600.0,,,,York Lawrence Street,1
1437613200.0,,,,York Lawrence Street,1
1437616800.0,,,,York Lawrence Street,1
1437620400.0,,,,York Lawrence Street,1
1437624000.0,,,,York Lawrence Street,1
1437627600.0,,,,York Lawrence Street,1
1437631200.0,,,,York Lawrence Street,1
1437634800.0,,,,York Lawrence Street,1
1437638400.0,,,,York Lawrence Street,1
1437642000.0,,,,York Lawrence Street,1
1437645600.0,,,,York Lawrence Street,1
1437649200.0,,,,York Lawrence Street,1
1437652800.0,,,,York Lawrence Street,1
1437656400.0,,,,York Lawrence Street,1
1437660000.0,,,,York Lawrence Street,1
1437663600.0,,,,York Lawrence Street,1
1437667200.0,,,,York Lawrence Street,1
1437670800.0,,,,York Lawrence Street,1
1437674400.0,,,,York Lawrence Street,1
1437678000.0,,,,York Lawrence Street,1
1437681600.0,,,,York Lawrence Street,1
1437685200.0,,,,York Lawrence Street,1
1437688800.0,,,,York Lawrence Street,1
1437692400.0,,,,York Lawrence Street,1
1437696000.0,,,,York Lawrence Street,1
1437699600.0,,,,York Lawrence Street,1
1437703200.0,,,,York Lawrence Street,1
1437706800.0,,,,York Lawrence Street,1
1437710400.0,,,,York Lawrence Street,1
1437714000.0,,,,York Lawrence Street,1
1437717600.0,,,,York Lawrence Street,1
1437721200.0,,,,York Lawrence Street,1
1437724800.0,,,,York Lawrence Street,1
1437728400.0,,,,York Lawrence Street,1
1437732000.0,,,,York Lawrence Street,1
1437735600.0,,,,York Lawrence Street,1
1437739200.0,,,,York Lawrence Street,1
1437742800.0,,,,York Lawrence Street,1
1437746400.0,,,,York Lawrence Street,1
1437750000.0,,,,York Lawrence Street,1
1437753600.0,,,,York Lawrence Street,1
1437757200.0,,,,York Lawrence Street,1
1437760800.0,,,,York Lawrence Street,1
1437764400.0,,,,York Lawrence Street,1
1437768000.0,,,,York Lawrence Street,1
1437771600.0,,,,York Lawrence Street,1
1437775200.0,,,,York Lawrence Street,1
1437778800.0,,,,York Lawrence Street,1
1437782400.0,,,,York Lawrence Street,1
1437786000.0,19.9568,30.6,61.2,York Lawrence Street,1
1437789600.0,17.4622,28.6875,55.4625,York Lawrence Street,1
1437793200.0,13.7203,28.6875,49.725,York Lawrence Street,1
1437796800.0,14.9676,26.775,49.725,York Lawrence Street,1
1437800400.0,16.2149,26.775,51.6375,York Lawrence Street,1
1437804000.0,18.7095,26.775,55.4625,York Lawrence Street,1
1437807600.0,32.4298,30.6,80.325,York Lawrence Street,1
1437811200.0,28.6879,28.6875,72.675,York Lawrence Street,1
1437814800.0,23.6987,32.5125,68.85,York Lawrence Street,1
1437818400.0,18.7095,34.425,63.1125,York Lawrence Street,1
1437822000.0,21.2041,38.25,70.7625,York Lawrence Street,1
1437825600.0,18.7095,34.425,63.1125,York Lawrence Street,1
1437829200.0,18.7095,34.425,63.1125,York Lawrence Street,1
1437832800.0,23.6987,36.3375,72.675,York Lawrence Street,1
1437836400.0,23.6987,36.3375,72.675,York Lawrence Street,1
1437840000.0,19.9568,34.425,65.025,York Lawrence Street,1
1437843600.0,33.6771,38.25,89.8875,York Lawrence Street,1
1437847200.0,27.4406,42.075,84.15,York Lawrence Street,1
1437850800.0,9.9784,38.25,53.55,York Lawrence Street,1
1437854400.0,8.7311,34.425,47.8125,York Lawrence Street,1
1437858000.0,16.2149,36.3375,61.2,York Lawrence Street,1
1437861600.0,32.4298,30.6,80.325,York Lawrence Street,1
1437865200.0,12.473,24.8625,43.9875,York Lawrence Street,1
1437868800.0,24.946,24.8625,63.1125,York Lawrence Street,1
1437872400.0,42.4082,26.775,91.8,York Lawrence Street,1
1437876000.0,53.6339,22.95,105.1875,York Lawrence Street,1
1437879600.0,69.8488,32.5125,139.6125,York Lawrence Street,1
1437883200.0,63.6123,28.6875,126.225,York Lawrence Street,1
1437886800.0,76.0853,38.25,154.9125,York Lawrence Street,1
1437890400.0,69.8488,38.25,145.35,York Lawrence Street,1
1437894000.0,52.3866,38.25,118.575,York Lawrence Street,1
1437897600.0,59.8704,38.25,130.05,York Lawrence Street,1
1437901200.0,33.6771,42.075,93.7125,York Lawrence Street,1
1437904800.0,23.6987,38.25,74.5875,York Lawrence Street,1
1437908400.0,24.946,36.3375,74.5875,York Lawrence Street,1
1437912000.0,26.1933,40.1625,80.325,York Lawrence Street,1
1437915600.0,43.6555,43.9875,110.925,York Lawrence Street,1
1437919200.0,44.9028,36.3375,105.1875,York Lawrence Street,1
1437922800.0,42.4082,36.3375,101.3625,York Lawrence Street,1
1437926400.0,32.4298,36.3375,86.0625,York Lawrence Street,1
1437930000.0,47.3974,38.25,110.925,York Lawrence Street,1
1437933600.0,39.9136,34.425,95.625,York Lawrence Street,1
1437937200.0,39.9136,40.1625,101.3625,York Lawrence Street,1
1437940800.0,47.3974,34.425,107.1,York Lawrence Street,1
1437944400.0,43.6555,30.6,97.5375,York Lawrence Street,1
1437948000.0,44.9028,26.775,95.625,York Lawrence Street,1
1437951600.0,57.3758,21.0375,109.0125,York Lawrence Street,1
1437955200.0,59.8704,21.0375,112.8375,York Lawrence Street,1
1437958800.0,71.0961,21.0375,130.05,York Lawrence Street,1
1437962400.0,59.8704,19.125,110.925,York Lawrence Street,1
1437966000.0,44.9028,17.2125,86.0625,York Lawrence Street,1
1437969600.0,51.1393,22.95,101.3625,York Lawrence Street,1
1437973200.0,88.5583,28.6875,164.475,York Lawrence Street,1
1437976800.0,122.2354,45.9,233.325,York Lawrence Street,1
1437980400.0,59.8704,43.9875,135.7875,York Lawrence Street,1
1437984000.0,61.1177,51.6375,145.35,York Lawrence Street,1
1437987600.0,53.6339,42.075,124.3125,York Lawrence Street,1
1437991200.0,62.365,47.8125,143.4375,York Lawrence Street,1
1437994800.0,62.365,45.9,141.525,York Lawrence Street,1
1437998400.0,107.2678,65.025,229.5,York Lawrence Street,1
1438002000.0,106.0205,65.025,227.5875,York Lawrence Street,1
1438005600.0,56.1285,49.725,135.7875,York Lawrence Street,1
1438009200.0,56.1285,42.075,128.1375,York Lawrence Street,1
1438012800.0,101.0313,57.375,212.2875,York Lawrence Street,1
1438016400.0,103.5259,53.55,212.2875,York Lawrence Street,1
1438020000.0,83.5691,49.725,177.8625,York Lawrence Street,1
1438023600.0,58.6231,34.425,124.3125,York Lawrence Street,1
1438027200.0,33.6771,21.0375,72.675,York Lawrence Street,1
1438030800.0,42.4082,19.125,84.15,York Lawrence Street,1
1438034400.0,26.1933,13.3875,53.55,York Lawrence Street,1
1438038000.0,28.6879,15.3,59.2875,York Lawrence Street,1
1438041600.0,22.4514,11.475,45.9,York Lawrence Street,1
1438045200.0,21.2041,11.475,43.9875,York Lawrence Street,1
1438048800.0,23.6987,11.475,47.8125,York Lawrence Street,1
1438052400.0,29.9352,11.475,57.375,York Lawrence Street,1
1438056000.0,59.8704,21.0375,112.8375,York Lawrence Street,1
1438059600.0,87.311,34.425,168.3,York Lawrence Street,1
1438063200.0,124.73,53.55,244.8,York Lawrence Street,1
1438066800.0,92.3002,49.725,191.25,York Lawrence Street,1
1438070400.0,62.365,43.9875,139.6125,York Lawrence Street,1
1438074000.0,76.0853,45.9,162.5625,York Lawrence Street,1
1438077600.0,79.8272,55.4625,177.8625,York Lawrence Street,1
1438081200.0,77.3326,53.55,172.125,York Lawrence Street,1
1438084800.0,59.8704,51.6375,143.4375,York Lawrence Street,1
1438088400.0,43.6555,43.9875,110.925,York Lawrence Street,1
1438092000.0,21.2041,26.775,59.2875,York Lawrence Street,1
1438095600.0,33.6771,36.3375,87.975,York Lawrence Street,1
1438099200.0,34.9244,38.25,91.8,York Lawrence Street,1
1438102800.0,28.6879,32.5125,76.5,York Lawrence Street,1
1438106400.0,47.3974,36.3375,109.0125,York Lawrence Street,1
1438110000.0,54.8812,38.25,122.4,York Lawrence Street,1
1438113600.0,54.8812,34.425,118.575,York Lawrence Street,1
1438117200.0,26.1933,30.6,70.7625,York Lawrence Street,1
1438120800.0,32.4298,32.5125,82.2375,York Lawrence Street,1
1438124400.0,48.6447,22.95,97.5375,York Lawrence Street,1
1438128000.0,53.6339,22.95,105.1875,York Lawrence Street,1
1438131600.0,48.6447,15.3,89.8875,York Lawrence Street,1
1438135200.0,29.9352,13.3875,59.2875,York Lawrence Street,1
1438138800.0,38.6663,13.3875,72.675,York Lawrence Street,1
1438142400.0,34.9244,17.2125,70.7625,York Lawrence Street,1
1438146000.0,47.3974,26.775,99.45,York Lawrence Street,1
1438149600.0,76.0853,42.075,158.7375,York Lawrence Street,1
