date,PM10,site,code
1555804800.0,31.51,Strathfoyle Bawnmore Place,1
1555808400.0,24.91,Strathfoyle Bawnmore Place,1
1555812000.0,22.17,Strathfoyle Bawnmore Place,1
1555815600.0,25.15,Strathfoyle Bawnmore Place,1
1555819200.0,38.69,Strathfoyle Bawnmore Place,1
1555822800.0,28.55,Strathfoyle Bawnmore Place,1
1555826400.0,40.21,Strathfoyle Bawnmore Place,1
1555830000.0,33.62,Strathfoyle Bawnmore Place,1
1555833600.0,27.05,Strathfoyle Bawnmore Place,1
1555837200.0,31.85,Strathfoyle Bawnmore Place,1
1555840800.0,22.49,Strathfoyle Bawnmore Place,1
1555844400.0,19.22,Strathfoyle Bawnmore Place,1
1555848000.0,19.09,Strathfoyle Bawnmore Place,1
1555851600.0,22.52,Strathfoyle Bawnmore Place,1
1555855200.0,16.7,Strathfoyle Bawnmore Place,1
1555858800.0,14.53,Strathfoyle Bawnmore Place,1
1555862400.0,20.32,Strathfoyle Bawnmore Place,1
1555866000.0,11.96,Strathfoyle Bawnmore Place,1
1555869600.0,17.55,Strathfoyle Bawnmore Place,1
1555873200.0,18.5,Strathfoyle Bawnmore Place,1
1555876800.0,20.21,Strathfoyle Bawnmore Place,1
1555880400.0,19.56,Strathfoyle Bawnmore Place,1
1555884000.0,11.49,Strathfoyle Bawnmore Place,1
1555887600.0,13.92,Strathfoyle Bawnmore Place,1
1555891200.0,17.97,Strathfoyle Bawnmore Place,1
1555894800.0,22.84,Strathfoyle Bawnmore Place,1
1555898400.0,29.01,Strathfoyle Bawnmore Place,1
1555902000.0,21.74,Strathfoyle Bawnmore Place,1
1555905600.0,22.13,Strathfoyle Bawnmore Place,1
1555909200.0,22.32,Strathfoyle Bawnmore Place,1
1555912800.0,24.13,Strathfoyle Bawnmore Place,1
1555916400.0,31.95,Strathfoyle Bawnmore Place,1
1555920000.0,37.26,Strathfoyle Bawnmore Place,1
1555923600.0,34.99,Strathfoyle Bawnmore Place,1
1555927200.0,30.18,Strathfoyle Bawnmore Place,1
1555930800.0,36.75,Strathfoyle Bawnmore Place,1
1555934400.0,24.25,Strathfoyle Bawnmore Place,1
1555938000.0,34.13,Strathfoyle Bawnmore Place,1
1555941600.0,39.41,Strathfoyle Bawnmore Place,1
1555945200.0,29.73,Strathfoyle Bawnmore Place,1
1555948800.0,51.03,Strathfoyle Bawnmore Place,1
1555952400.0,33.48,Strathfoyle Bawnmore Place,1
1555956000.0,56.36,Strathfoyle Bawnmore Place,1
1555959600.0,36.6,Strathfoyle Bawnmore Place,1
1555963200.0,27.87,Strathfoyle Bawnmore Place,1
1555966800.0,24.26,Strathfoyle Bawnmore Place,1
1555970400.0,31.31,Strathfoyle Bawnmore Place,1
1555974000.0,33.61,Strathfoyle Bawnmore Place,1
1555977600.0,32.24,Strathfoyle Bawnmore Place,1
1555981200.0,28.88,Strathfoyle Bawnmore Place,1
1555984800.0,33.79,Strathfoyle Bawnmore Place,1
1555988400.0,33.67,Strathfoyle Bawnmore Place,1
1555992000.0,23.19,Strathfoyle Bawnmore Place,1
1555995600.0,24.23,Strathfoyle Bawnmore Place,1
1555999200.0,35.9,Strathfoyle Bawnmore Place,1
1556002800.0,34.22,Strathfoyle Bawnmore Place,1
1556006400.0,35.87,Strathfoyle Bawnmore Place,1
1556010000.0,34.58,Strathfoyle Bawnmore Place,1
1556013600.0,34.72,Strathfoyle Bawnmore Place,1
1556017200.0,36.37,Strathfoyle Bawnmore Place,1
1556020800.0,30.35,Strathfoyle Bawnmore Place,1
1556024400.0,48.79,Strathfoyle Bawnmore Place,1
1556028000.0,37.75,Strathfoyle Bawnmore Place,1
1556031600.0,41.41,Strathfoyle Bawnmore Place,1
1556035200.0,40.22,Strathfoyle Bawnmore Place,1
1556038800.0,33.22,Strathfoyle Bawnmore Place,1
1556042400.0,35.72,Strathfoyle Bawnmore Place,1
1556046000.0,59.71,Strathfoyle Bawnmore Place,1
1556049600.0,26.22,Strathfoyle Bawnmore Place,1
1556053200.0,29.6,Strathfoyle Bawnmore Place,1
1556056800.0,32.01,Strathfoyle Bawnmore Place,1
1556060400.0,31.25,Strathfoyle Bawnmore Place,1
1556064000.0,27.94,Strathfoyle Bawnmore Place,1
1556067600.0,28.12,Strathfoyle Bawnmore Place,1
1556071200.0,22.63,Strathfoyle Bawnmore Place,1
1556074800.0,29.97,Strathfoyle Bawnmore Place,1
1556078400.0,20.89,Strathfoyle Bawnmore Place,1
1556082000.0,30.67,Strathfoyle Bawnmore Place,1
1556085600.0,36.26,Strathfoyle Bawnmore Place,1
1556089200.0,41.82,Strathfoyle Bawnmore Place,1
1556092800.0,49.27,Strathfoyle Bawnmore Place,1
1556096400.0,64.01,Strathfoyle Bawnmore Place,1
1556100000.0,57.53,Strathfoyle Bawnmore Place,1
1556103600.0,61.78,Strathfoyle Bawnmore Place,1
1556107200.0,66.98,Strathfoyle Bawnmore Place,1
1556110800.0,61.38,Strathfoyle Bawnmore Place,1
1556114400.0,48.31,Strathfoyle Bawnmore Place,1
1556118000.0,48.01,Strathfoyle Bawnmore Place,1
1556121600.0,47.42,Strathfoyle Bawnmore Place,1
1556125200.0,45.9,Strathfoyle Bawnmore Place,1
1556128800.0,52.93,Strathfoyle Bawnmore Place,1
1556132400.0,60.93,Strathfoyle Bawnmore Place,1
1556136000.0,47.74,Strathfoyle Bawnmore Place,1
1556139600.0,29.18,Strathfoyle Bawnmore Place,1
1556143200.0,8.83,Strathfoyle Bawnmore Place,1
1556146800.0,6.62,Strathfoyle Bawnmore Place,1
1556150400.0,4.03,Strathfoyle Bawnmore Place,1
1556154000.0,3.45,Strathfoyle Bawnmore Place,1
1556157600.0,7.44,Strathfoyle Bawnmore Place,1
1556161200.0,10.56,Strathfoyle Bawnmore Place,1
1556164800.0,9.7,Strathfoyle Bawnmore Place,1
1556168400.0,11.2,Strathfoyle Bawnmore Place,1
1556172000.0,9.53,Strathfoyle Bawnmore Place,1
1556175600.0,11.87,Strathfoyle Bawnmore Place,1
1556179200.0,8.69,Strathfoyle Bawnmore Place,1
1556182800.0,11.6,Strathfoyle Bawnmore Place,1
1556186400.0,18.38,Strathfoyle Bawnmore Place,1
1556190000.0,19.89,Strathfoyle Bawnmore Place,1
1556193600.0,13.77,Strathfoyle Bawnmore Place,1
1556197200.0,17.6,Strathfoyle Bawnmore Place,1
1556200800.0,18.61,Strathfoyle Bawnmore Place,1
1556204400.0,15.31,Strathfoyle Bawnmore Place,1
1556208000.0,9.08,Strathfoyle Bawnmore Place,1
1556211600.0,10.49,Strathfoyle Bawnmore Place,1
1556215200.0,12.71,Strathfoyle Bawnmore Place,1
1556218800.0,6.79,Strathfoyle Bawnmore Place,1
1556222400.0,7.02,Strathfoyle Bawnmore Place,1
1556226000.0,6.5,Strathfoyle Bawnmore Place,1
1556229600.0,11.99,Strathfoyle Bawnmore Place,1
1556233200.0,10.43,Strathfoyle Bawnmore Place,1
1556236800.0,15.5,Strathfoyle Bawnmore Place,1
1556240400.0,12.92,Strathfoyle Bawnmore Place,1
1556244000.0,13.86,Strathfoyle Bawnmore Place,1
1556247600.0,7.44,Strathfoyle Bawnmore Place,1
1556251200.0,9.85,Strathfoyle Bawnmore Place,1
1556254800.0,11.45,Strathfoyle Bawnmore Place,1
1556258400.0,9.85,Strathfoyle Bawnmore Place,1
1556262000.0,7.24,Strathfoyle Bawnmore Place,1
1556265600.0,7.28,Strathfoyle Bawnmore Place,1
1556269200.0,13.58,Strathfoyle Bawnmore Place,1
1556272800.0,8.0,Strathfoyle Bawnmore Place,1
1556276400.0,1.39,Strathfoyle Bawnmore Place,1
1556280000.0,3.43,Strathfoyle Bawnmore Place,1
1556283600.0,8.02,Strathfoyle Bawnmore Place,1
1556287200.0,15.33,Strathfoyle Bawnmore Place,1
1556290800.0,9.62,Strathfoyle Bawnmore Place,1
1556294400.0,17.53,Strathfoyle Bawnmore Place,1
1556298000.0,21.52,Strathfoyle Bawnmore Place,1
1556301600.0,19.39,Strathfoyle Bawnmore Place,1
1556305200.0,15.3,Strathfoyle Bawnmore Place,1
1556308800.0,9.9,Strathfoyle Bawnmore Place,1
1556312400.0,8.57,Strathfoyle Bawnmore Place,1
1556316000.0,10.99,Strathfoyle Bawnmore Place,1
1556319600.0,12.22,Strathfoyle Bawnmore Place,1
1556323200.0,8.33,Strathfoyle Bawnmore Place,1
1556326800.0,11.26,Strathfoyle Bawnmore Place,1
1556330400.0,30.22,Strathfoyle Bawnmore Place,1
1556334000.0,4.13,Strathfoyle Bawnmore Place,1
1556337600.0,2.67,Strathfoyle Bawnmore Place,1
1556341200.0,4.63,Strathfoyle Bawnmore Place,1
1556344800.0,5.43,Strathfoyle Bawnmore Place,1
1556348400.0,6.59,Strathfoyle Bawnmore Place,1
1556352000.0,9.54,Strathfoyle Bawnmore Place,1
1556355600.0,8.88,Strathfoyle Bawnmore Place,1
1556359200.0,10.35,Strathfoyle Bawnmore Place,1
1556362800.0,10.97,Strathfoyle Bawnmore Place,1
1556366400.0,23.54,Strathfoyle Bawnmore Place,1
1556370000.0,-2.91,Strathfoyle Bawnmore Place,1
1556373600.0,-1.98,Strathfoyle Bawnmore Place,1
1556377200.0,-1.79,Strathfoyle Bawnmore Place,1
1556380800.0,1.01,Strathfoyle Bawnmore Place,1
1556384400.0,-2.54,Strathfoyle Bawnmore Place,1
1556388000.0,17.12,Strathfoyle Bawnmore Place,1
1556391600.0,20.78,Strathfoyle Bawnmore Place,1
1556395200.0,39.58,Strathfoyle Bawnmore Place,1
1556398800.0,16.18,Strathfoyle Bawnmore Place,1
1556402400.0,18.32,Strathfoyle Bawnmore Place,1
1556406000.0,13.76,Strathfoyle Bawnmore Place,1
1556409600.0,19.38,Strathfoyle Bawnmore Place,1
1556413200.0,11.51,Strathfoyle Bawnmore Place,1
1556416800.0,13.11,Strathfoyle Bawnmore Place,1
1556420400.0,12.47,Strathfoyle Bawnmore Place,1
1556424000.0,10.09,Strathfoyle Bawnmore Place,1
1556427600.0,10.75,Strathfoyle Bawnmore Place,1
1556431200.0,11.1,Strathfoyle Bawnmore Place,1
1556434800.0,10.87,Strathfoyle Bawnmore Place,1
1556438400.0,14.96,Strathfoyle Bawnmore Place,1
1556442000.0,8.39,Strathfoyle Bawnmore Place,1
1556445600.0,11.47,Strathfoyle Bawnmore Place,1
1556449200.0,13.5,Strathfoyle Bawnmore Place,1
1556452800.0,9.97,Strathfoyle Bawnmore Place,1
1556456400.0,4.97,Strathfoyle Bawnmore Place,1
1556460000.0,7.92,Strathfoyle Bawnmore Place,1
1556463600.0,8.13,Strathfoyle Bawnmore Place,1
1556467200.0,9.38,Strathfoyle Bawnmore Place,1
1556470800.0,7.43,Strathfoyle Bawnmore Place,1
1556474400.0,4.72,Strathfoyle Bawnmore Place,1
1556478000.0,4.02,Strathfoyle Bawnmore Place,1
1556481600.0,5.5,Strathfoyle Bawnmore Place,1
1556485200.0,6.3,Strathfoyle Bawnmore Place,1
1556488800.0,8.9,Strathfoyle Bawnmore Place,1
1556492400.0,10.55,Strathfoyle Bawnmore Place,1
1556496000.0,12.66,Strathfoyle Bawnmore Place,1
1556499600.0,9.33,Strathfoyle Bawnmore Place,1
1556503200.0,10.07,Strathfoyle Bawnmore Place,1
1556506800.0,11.78,Strathfoyle Bawnmore Place,1
1556510400.0,12.04,Strathfoyle Bawnmore Place,1
1556514000.0,8.84,Strathfoyle Bawnmore Place,1
1556517600.0,8.83,Strathfoyle Bawnmore Place,1
1556521200.0,16.8,Strathfoyle Bawnmore Place,1
1556524800.0,8.5,Strathfoyle Bawnmore Place,1
1556528400.0,35.08,Strathfoyle Bawnmore Place,1
1556532000.0,20.5,Strathfoyle Bawnmore Place,1
1556535600.0,11.86,Strathfoyle Bawnmore Place,1
1556539200.0,12.65,Strathfoyle Bawnmore Place,1
1556542800.0,1.39,Strathfoyle Bawnmore Place,1
1556546400.0,3.07,Strathfoyle Bawnmore Place,1
1556550000.0,11.48,Strathfoyle Bawnmore Place,1
1556553600.0,8.49,Strathfoyle Bawnmore Place,1
1556557200.0,7.11,Strathfoyle Bawnmore Place,1
1556560800.0,10.41,Strathfoyle Bawnmore Place,1
1556564400.0,8.98,Strathfoyle Bawnmore Place,1
1556568000.0,5.47,Strathfoyle Bawnmore Place,1
1556571600.0,7.31,Strathfoyle Bawnmore Place,1
1556575200.0,7.24,Strathfoyle Bawnmore Place,1
1556578800.0,5.1,Strathfoyle Bawnmore Place,1
1556582400.0,6.72,Strathfoyle Bawnmore Place,1
1556586000.0,6.75,Strathfoyle Bawnmore Place,1
1556589600.0,6.09,Strathfoyle Bawnmore Place,1
1556593200.0,6.13,Strathfoyle Bawnmore Place,1
1556596800.0,7.57,Strathfoyle Bawnmore Place,1
1556600400.0,4.77,Strathfoyle Bawnmore Place,1
1556604000.0,5.43,Strathfoyle Bawnmore Place,1
1556607600.0,5.93,Strathfoyle Bawnmore Place,1
1556611200.0,5.71,Strathfoyle Bawnmore Place,1
1556614800.0,7.04,Strathfoyle Bawnmore Place,1
1556618400.0,15.95,Strathfoyle Bawnmore Place,1
1556622000.0,17.89,Strathfoyle Bawnmore Place,1
1556625600.0,14.96,Strathfoyle Bawnmore Place,1
1556629200.0,4.75,Strathfoyle Bawnmore Place,1
1556632800.0,5.13,Strathfoyle Bawnmore Place,1
1556636400.0,4.93,Strathfoyle Bawnmore Place,1
1556640000.0,7.51,Strathfoyle Bawnmore Place,1
1556643600.0,13.99,Strathfoyle Bawnmore Place,1
1556647200.0,10.13,Strathfoyle Bawnmore Place,1
1556650800.0,8.77,Strathfoyle Bawnmore Place,1
1556654400.0,4.19,Strathfoyle Bawnmore Place,1
1556658000.0,14.57,Strathfoyle Bawnmore Place,1
1556661600.0,7.24,Strathfoyle Bawnmore Place,1
1556665200.0,8.69,Strathfoyle Bawnmore Place,1
1556668800.0,15.67,Strathfoyle Bawnmore Place,1
1556672400.0,16.12,Strathfoyle Bawnmore Place,1
1556676000.0,12.15,Strathfoyle Bawnmore Place,1
1556679600.0,11.93,Strathfoyle Bawnmore Place,1
1556683200.0,11.12,Strathfoyle Bawnmore Place,1
1556686800.0,10.77,Strathfoyle Bawnmore Place,1
1556690400.0,8.53,Strathfoyle Bawnmore Place,1
1556694000.0,10.0,Strathfoyle Bawnmore Place,1
1556697600.0,2.88,Strathfoyle Bawnmore Place,1
1556701200.0,4.94,Strathfoyle Bawnmore Place,1
1556704800.0,1.95,Strathfoyle Bawnmore Place,1
1556708400.0,3.82,Strathfoyle Bawnmore Place,1
1556712000.0,9.05,Strathfoyle Bawnmore Place,1
1556715600.0,6.6,Strathfoyle Bawnmore Place,1
1556719200.0,10.4,Strathfoyle Bawnmore Place,1
1556722800.0,13.65,Strathfoyle Bawnmore Place,1
1556726400.0,10.76,Strathfoyle Bawnmore Place,1
1556730000.0,3.73,Strathfoyle Bawnmore Place,1
1556733600.0,4.75,Strathfoyle Bawnmore Place,1
1556737200.0,9.56,Strathfoyle Bawnmore Place,1
1556740800.0,12.86,Strathfoyle Bawnmore Place,1
1556744400.0,8.32,Strathfoyle Bawnmore Place,1
1556748000.0,6.46,Strathfoyle Bawnmore Place,1
1556751600.0,5.19,Strathfoyle Bawnmore Place,1
1556755200.0,5.89,Strathfoyle Bawnmore Place,1
1556758800.0,6.38,Strathfoyle Bawnmore Place,1
1556762400.0,5.19,Strathfoyle Bawnmore Place,1
1556766000.0,5.85,Strathfoyle Bawnmore Place,1
1556769600.0,7.86,Strathfoyle Bawnmore Place,1
1556773200.0,5.9,Strathfoyle Bawnmore Place,1
1556776800.0,6.59,Strathfoyle Bawnmore Place,1
1556780400.0,5.11,Strathfoyle Bawnmore Place,1
1556784000.0,2.7,Strathfoyle Bawnmore Place,1
1556787600.0,4.96,Strathfoyle Bawnmore Place,1
1556791200.0,5.01,Strathfoyle Bawnmore Place,1
1556794800.0,13.6,Strathfoyle Bawnmore Place,1
1556798400.0,9.02,Strathfoyle Bawnmore Place,1
1556802000.0,4.78,Strathfoyle Bawnmore Place,1
1556805600.0,10.25,Strathfoyle Bawnmore Place,1
1556809200.0,8.13,Strathfoyle Bawnmore Place,1
1556812800.0,16.03,Strathfoyle Bawnmore Place,1
1556816400.0,0.72,Strathfoyle Bawnmore Place,1
1556820000.0,3.26,Strathfoyle Bawnmore Place,1
1556823600.0,2.76,Strathfoyle Bawnmore Place,1
1556827200.0,4.73,Strathfoyle Bawnmore Place,1
1556830800.0,9.05,Strathfoyle Bawnmore Place,1
1556834400.0,12.32,Strathfoyle Bawnmore Place,1
1556838000.0,12.9,Strathfoyle Bawnmore Place,1
1556841600.0,5.44,Strathfoyle Bawnmore Place,1
1556845200.0,11.77,Strathfoyle Bawnmore Place,1
1556848800.0,18.2,Strathfoyle Bawnmore Place,1
1556852400.0,13.51,Strathfoyle Bawnmore Place,1
1556856000.0,10.67,Strathfoyle Bawnmore Place,1
1556859600.0,13.04,Strathfoyle Bawnmore Place,1
1556863200.0,9.53,Strathfoyle Bawnmore Place,1
1556866800.0,25.8,Strathfoyle Bawnmore Place,1
1556870400.0,9.33,Strathfoyle Bawnmore Place,1
1556874000.0,10.41,Strathfoyle Bawnmore Place,1
1556877600.0,36.71,Strathfoyle Bawnmore Place,1
1556881200.0,30.91,Strathfoyle Bawnmore Place,1
1556884800.0,26.96,Strathfoyle Bawnmore Place,1
1556888400.0,12.42,Strathfoyle Bawnmore Place,1
1556892000.0,16.5,Strathfoyle Bawnmore Place,1
1556895600.0,22.07,Strathfoyle Bawnmore Place,1
1556899200.0,28.73,Strathfoyle Bawnmore Place,1
1556902800.0,11.01,Strathfoyle Bawnmore Place,1
1556906400.0,19.68,Strathfoyle Bawnmore Place,1
1556910000.0,32.09,Strathfoyle Bawnmore Place,1
1556913600.0,26.25,Strathfoyle Bawnmore Place,1
1556917200.0,16.85,Strathfoyle Bawnmore Place,1
1556920800.0,10.17,Strathfoyle Bawnmore Place,1
1556924400.0,-1.42,Strathfoyle Bawnmore Place,1
1556928000.0,10.45,Strathfoyle Bawnmore Place,1
1556931600.0,10.17,Strathfoyle Bawnmore Place,1
1556935200.0,8.56,Strathfoyle Bawnmore Place,1
1556938800.0,7.18,Strathfoyle Bawnmore Place,1
1556942400.0,8.64,Strathfoyle Bawnmore Place,1
1556946000.0,3.5,Strathfoyle Bawnmore Place,1
1556949600.0,0.73,Strathfoyle Bawnmore Place,1
1556953200.0,2.14,Strathfoyle Bawnmore Place,1
1556956800.0,-0.11,Strathfoyle Bawnmore Place,1
1556960400.0,0.64,Strathfoyle Bawnmore Place,1
1556964000.0,4.64,Strathfoyle Bawnmore Place,1
1556967600.0,6.52,Strathfoyle Bawnmore Place,1
1556971200.0,11.63,Strathfoyle Bawnmore Place,1
1556974800.0,6.81,Strathfoyle Bawnmore Place,1
1556978400.0,7.89,Strathfoyle Bawnmore Place,1
1556982000.0,5.07,Strathfoyle Bawnmore Place,1
1556985600.0,11.6,Strathfoyle Bawnmore Place,1
1556989200.0,14.24,Strathfoyle Bawnmore Place,1
1556992800.0,9.19,Strathfoyle Bawnmore Place,1
1556996400.0,23.6,Strathfoyle Bawnmore Place,1
1557000000.0,17.98,Strathfoyle Bawnmore Place,1
1557003600.0,19.0,Strathfoyle Bawnmore Place,1
1557007200.0,16.19,Strathfoyle Bawnmore Place,1
1557010800.0,13.27,Strathfoyle Bawnmore Place,1
1557014400.0,16.54,Strathfoyle Bawnmore Place,1
1557018000.0,7.48,Strathfoyle Bawnmore Place,1
1557021600.0,32.12,Strathfoyle Bawnmore Place,1
1557025200.0,17.09,Strathfoyle Bawnmore Place,1
1557028800.0,10.1,Strathfoyle Bawnmore Place,1
1557032400.0,10.83,Strathfoyle Bawnmore Place,1
1557036000.0,0.08,Strathfoyle Bawnmore Place,1
1557039600.0,-0.67,Strathfoyle Bawnmore Place,1
1557043200.0,0.45,Strathfoyle Bawnmore Place,1
1557046800.0,7.41,Strathfoyle Bawnmore Place,1
1557050400.0,5.14,Strathfoyle Bawnmore Place,1
1557054000.0,3.49,Strathfoyle Bawnmore Place,1
1557057600.0,4.87,Strathfoyle Bawnmore Place,1
1557061200.0,14.13,Strathfoyle Bawnmore Place,1
1557064800.0,6.56,Strathfoyle Bawnmore Place,1
1557068400.0,12.56,Strathfoyle Bawnmore Place,1
1557072000.0,15.28,Strathfoyle Bawnmore Place,1
1557075600.0,9.75,Strathfoyle Bawnmore Place,1
1557079200.0,6.33,Strathfoyle Bawnmore Place,1
1557082800.0,13.08,Strathfoyle Bawnmore Place,1
1557086400.0,17.85,Strathfoyle Bawnmore Place,1
1557090000.0,15.82,Strathfoyle Bawnmore Place,1
1557093600.0,7.28,Strathfoyle Bawnmore Place,1
1557097200.0,9.12,Strathfoyle Bawnmore Place,1
1557100800.0,16.74,Strathfoyle Bawnmore Place,1
1557104400.0,18.1,Strathfoyle Bawnmore Place,1
1557108000.0,7.36,Strathfoyle Bawnmore Place,1
1557111600.0,12.66,Strathfoyle Bawnmore Place,1
1557115200.0,10.63,Strathfoyle Bawnmore Place,1
1557118800.0,8.06,Strathfoyle Bawnmore Place,1
1557122400.0,-0.48,Strathfoyle Bawnmore Place,1
1557126000.0,0.64,Strathfoyle Bawnmore Place,1
1557129600.0,-0.48,Strathfoyle Bawnmore Place,1
1557133200.0,1.01,Strathfoyle Bawnmore Place,1
1557136800.0,1.39,Strathfoyle Bawnmore Place,1
1557140400.0,-0.11,Strathfoyle Bawnmore Place,1
1557144000.0,1.58,Strathfoyle Bawnmore Place,1
1557147600.0,6.55,Strathfoyle Bawnmore Place,1
1557151200.0,0.51,Strathfoyle Bawnmore Place,1
1557154800.0,8.12,Strathfoyle Bawnmore Place,1
1557158400.0,11.45,Strathfoyle Bawnmore Place,1
1557162000.0,16.28,Strathfoyle Bawnmore Place,1
1557165600.0,4.71,Strathfoyle Bawnmore Place,1
1557169200.0,11.93,Strathfoyle Bawnmore Place,1
1557172800.0,18.38,Strathfoyle Bawnmore Place,1
1557176400.0,16.3,Strathfoyle Bawnmore Place,1
1557180000.0,8.09,Strathfoyle Bawnmore Place,1
1557183600.0,7.84,Strathfoyle Bawnmore Place,1
1557187200.0,14.66,Strathfoyle Bawnmore Place,1
1557190800.0,15.26,Strathfoyle Bawnmore Place,1
1557194400.0,13.06,Strathfoyle Bawnmore Place,1
1557198000.0,15.3,Strathfoyle Bawnmore Place,1
1557201600.0,16.24,Strathfoyle Bawnmore Place,1
1557205200.0,4.9,Strathfoyle Bawnmore Place,1
1557208800.0,1.95,Strathfoyle Bawnmore Place,1
1557212400.0,6.17,Strathfoyle Bawnmore Place,1
1557216000.0,10.9,Strathfoyle Bawnmore Place,1
1557219600.0,11.34,Strathfoyle Bawnmore Place,1
1557223200.0,18.79,Strathfoyle Bawnmore Place,1
1557226800.0,21.57,Strathfoyle Bawnmore Place,1
1557230400.0,22.0,Strathfoyle Bawnmore Place,1
1557234000.0,21.32,Strathfoyle Bawnmore Place,1
1557237600.0,37.18,Strathfoyle Bawnmore Place,1
1557241200.0,10.44,Strathfoyle Bawnmore Place,1
1557244800.0,19.42,Strathfoyle Bawnmore Place,1
1557248400.0,24.66,Strathfoyle Bawnmore Place,1
1557252000.0,20.75,Strathfoyle Bawnmore Place,1
1557255600.0,24.09,Strathfoyle Bawnmore Place,1
1557259200.0,11.41,Strathfoyle Bawnmore Place,1
1557262800.0,11.59,Strathfoyle Bawnmore Place,1
1557266400.0,14.76,Strathfoyle Bawnmore Place,1
1557270000.0,15.41,Strathfoyle Bawnmore Place,1
1557273600.0,14.51,Strathfoyle Bawnmore Place,1
1557277200.0,11.05,Strathfoyle Bawnmore Place,1
1557280800.0,14.75,Strathfoyle Bawnmore Place,1
1557284400.0,9.35,Strathfoyle Bawnmore Place,1
1557288000.0,12.0,Strathfoyle Bawnmore Place,1
1557291600.0,9.96,Strathfoyle Bawnmore Place,1
1557295200.0,13.88,Strathfoyle Bawnmore Place,1
1557298800.0,17.52,Strathfoyle Bawnmore Place,1
1557302400.0,10.11,Strathfoyle Bawnmore Place,1
1557306000.0,10.11,Strathfoyle Bawnmore Place,1
1557309600.0,9.38,Strathfoyle Bawnmore Place,1
1557313200.0,20.59,Strathfoyle Bawnmore Place,1
1557316800.0,21.27,Strathfoyle Bawnmore Place,1
1557320400.0,15.1,Strathfoyle Bawnmore Place,1
1557324000.0,10.51,Strathfoyle Bawnmore Place,1
1557327600.0,15.04,Strathfoyle Bawnmore Place,1
1557331200.0,14.92,Strathfoyle Bawnmore Place,1
1557334800.0,14.32,Strathfoyle Bawnmore Place,1
1557338400.0,15.43,Strathfoyle Bawnmore Place,1
1557342000.0,18.83,Strathfoyle Bawnmore Place,1
1557345600.0,10.73,Strathfoyle Bawnmore Place,1
1557349200.0,11.62,Strathfoyle Bawnmore Place,1
1557352800.0,6.76,Strathfoyle Bawnmore Place,1
1557356400.0,7.29,Strathfoyle Bawnmore Place,1
1557360000.0,3.74,Strathfoyle Bawnmore Place,1
1557363600.0,1.6,Strathfoyle Bawnmore Place,1
1557367200.0,4.48,Strathfoyle Bawnmore Place,1
1557370800.0,4.0,Strathfoyle Bawnmore Place,1
1557374400.0,10.19,Strathfoyle Bawnmore Place,1
1557378000.0,7.84,Strathfoyle Bawnmore Place,1
1557381600.0,9.84,Strathfoyle Bawnmore Place,1
1557385200.0,6.86,Strathfoyle Bawnmore Place,1
1557388800.0,4.44,Strathfoyle Bawnmore Place,1
1557392400.0,2.51,Strathfoyle Bawnmore Place,1
1557396000.0,2.32,Strathfoyle Bawnmore Place,1
1557399600.0,5.47,Strathfoyle Bawnmore Place,1
1557403200.0,0.62,Strathfoyle Bawnmore Place,1
1557406800.0,5.05,Strathfoyle Bawnmore Place,1
1557410400.0,2.38,Strathfoyle Bawnmore Place,1
1557414000.0,15.85,Strathfoyle Bawnmore Place,1
1557417600.0,10.82,Strathfoyle Bawnmore Place,1
1557421200.0,15.15,Strathfoyle Bawnmore Place,1
1557424800.0,8.42,Strathfoyle Bawnmore Place,1
1557428400.0,14.82,Strathfoyle Bawnmore Place,1
1557432000.0,11.44,Strathfoyle Bawnmore Place,1
1557435600.0,12.87,Strathfoyle Bawnmore Place,1
1557439200.0,10.65,Strathfoyle Bawnmore Place,1
1557442800.0,12.28,Strathfoyle Bawnmore Place,1
1557446400.0,10.21,Strathfoyle Bawnmore Place,1
1557450000.0,10.76,Strathfoyle Bawnmore Place,1
1557453600.0,14.63,Strathfoyle Bawnmore Place,1
1557457200.0,7.39,Strathfoyle Bawnmore Place,1
1557460800.0,12.93,Strathfoyle Bawnmore Place,1
1557464400.0,1.61,Strathfoyle Bawnmore Place,1
1557468000.0,4.61,Strathfoyle Bawnmore Place,1
1557471600.0,6.55,Strathfoyle Bawnmore Place,1
1557475200.0,8.17,Strathfoyle Bawnmore Place,1
